building_id,damage_grade,prediction
360101000711,Grade 4,0.0
360101000721,Grade 3,0.0
360101000841,Grade 3,0.0
360101000931,Grade 3,0.0
360101001011,Grade 2,0.0
360101001021,Grade 5,0.0
360101001041,Grade 3,0.0
360101001081,Grade 4,0.0
360101001151,Grade 3,0.0
360101001241,Grade 3,0.0
360101001251,Grade 2,0.0
360101001311,Grade 4,0.0
360101001381,Grade 4,0.0
360101001391,Grade 3,0.0
360101001421,Grade 4,0.0
360101001441,Grade 4,0.0
360101001501,Grade 5,0.0
360101001641,Grade 4,0.0
360101001651,Grade 4,0.0
360101001731,Grade 4,0.0
360101001741,Grade 4,0.0
360101001831,Grade 3,0.0
360101001841,Grade 4,0.0
360101001842,Grade 3,0.0
360101001981,Grade 4,0.0
360101002001,Grade 4,0.0
360101002111,Grade 4,0.0
360101002151,Grade 5,0.0
360101002181,Grade 4,0.0
360101002211,Grade 4,0.0
360101002231,Grade 3,0.0
360101002301,Grade 3,0.0
360101002371,Grade 4,0.0
360101002391,Grade 2,0.0
360101002411,Grade 3,0.0
360102000011,Grade 4,0.0
360102000091,Grade 3,0.0
360102000101,Grade 4,0.0
360102000171,Grade 2,0.0
360102000251,Grade 4,0.0
360102000311,Grade 4,0.0
360102000321,Grade 4,0.0
360102000351,Grade 4,0.0
360102000381,Grade 4,0.0
360102000401,Grade 3,0.0
360102000431,Grade 4,0.0
360102000451,Grade 4,0.0
360102000531,Grade 4,0.0
360102000611,Grade 4,0.0
360102000631,Grade 4,0.0
360102000671,Grade 4,0.0
360102000681,Grade 4,0.0
360102000701,Grade 4,0.0
360102000731,Grade 4,0.0
360102000841,Grade 4,0.0
360102000891,Grade 4,0.0
360102000941,Grade 4,0.0
360102000951,Grade 4,0.0
360102000961,Grade 4,0.0
360102001021,Grade 4,0.0
360102001061,Grade 4,0.0
360102001071,Grade 4,0.0
360102001121,Grade 4,0.0
360102001131,Grade 4,0.0
360103000021,Grade 4,0.0
360103000051,Grade 4,0.0
360103000071,Grade 4,0.0
360103000141,Grade 4,0.0
360103000161,Grade 2,0.0
360103000191,Grade 4,0.0
360103000201,Grade 4,0.0
360103000281,Grade 4,0.0
360103000301,Grade 4,0.0
360103000511,Grade 4,0.0
360103000521,Grade 5,0.0
360103000611,Grade 4,0.0
360103000621,Grade 5,0.0
360103000631,Grade 5,0.0
360103000701,Grade 4,0.0
360103000711,Grade 4,0.0
360104000041,Grade 1,0.0
360104000151,Grade 2,0.0
360104000211,Grade 1,0.0
360104000221,Grade 2,0.0
360104000251,Grade 3,0.0
360104000282,Grade 1,0.0
360104000371,Grade 2,0.0
360104000391,Grade 2,0.0
360104000421,Grade 4,0.0
360104000431,Grade 3,0.0
360104000531,Grade 2,0.0
360104000581,Grade 2,0.0
360104000601,Grade 3,0.0
360104000641,Grade 5,0.0
360104000651,Grade 5,0.0
360104000721,Grade 3,0.0
360104000781,Grade 4,0.0
360104000801,Grade 4,0.0
360104000821,Grade 3,0.0
360104000941,Grade 4,0.0
360104001091,Grade 2,0.0
360104001131,Grade 3,0.0
360104001171,Grade 2,0.0
360104001181,Grade 2,0.0
360104001261,Grade 2,0.0
360104001351,Grade 2,0.0
360104001381,Grade 3,0.0
360105000071,Grade 3,0.0
360105000161,Grade 3,0.0
360105000191,Grade 3,0.0
360105000231,Grade 4,0.0
360105000321,Grade 4,0.0
360105000381,Grade 3,0.0
360105000411,Grade 3,0.0
360105000501,Grade 3,0.0
360105000551,Grade 2,0.0
360105000561,Grade 2,0.0
360105000581,Grade 2,0.0
360105000651,Grade 2,0.0
360105000741,Grade 5,0.0
360105000891,Grade 5,0.0
360105000921,Grade 3,0.0
360105000931,Grade 2,0.0
360105001011,Grade 4,0.0
360105001191,Grade 3,0.0
360105001231,Grade 3,0.0
360105001321,Grade 3,0.0
360105001391,Grade 2,0.0
360105001451,Grade 3,0.0
360105001511,Grade 4,0.0
360105001531,Grade 4,0.0
360105001541,Grade 5,0.0
360105001601,Grade 1,0.0
360105001691,Grade 4,0.0
360105001731,Grade 5,0.0
360105001741,Grade 5,0.0
360105001751,Grade 5,0.0
360105001881,Grade 4,0.0
360105001971,Grade 5,0.0
360105001981,Grade 4,0.0
360106000011,Grade 5,0.0
360106000031,Grade 3,0.0
360106000051,Grade 4,0.0
360106000081,Grade 4,0.0
360106000091,Grade 4,0.0
360106000121,Grade 3,0.0
360106000171,Grade 5,0.0
360106000191,Grade 3,0.0
360106000241,Grade 4,0.0
360106000271,Grade 5,0.0
360106000301,Grade 4,0.0
360106000321,Grade 5,0.0
360106000361,Grade 3,0.0
360106000391,Grade 5,0.0
360106000411,Grade 4,0.0
360106000551,Grade 3,0.0
360106000621,Grade 3,0.0
360106000631,Grade 3,0.0
360106000641,Grade 3,0.0
360106000721,Grade 3,0.0
360106000761,Grade 3,0.0
360106000771,Grade 4,0.0
360106000801,Grade 3,0.0
360106000891,Grade 3,0.0
360106000941,Grade 5,0.0
360106001031,Grade 3,0.0
360106001041,Grade 3,0.0
360107000021,Grade 4,0.0
360107000121,Grade 5,0.0
360107000171,Grade 3,0.0
360107000301,Grade 3,0.0
360107000321,Grade 5,0.0
360107000331,Grade 3,0.0
360107000391,Grade 3,0.0
360107000421,Grade 3,0.0
360107000461,Grade 3,0.0
360107000521,Grade 3,0.0
360107000551,Grade 5,0.0
360107000571,Grade 4,0.0
360107000591,Grade 2,0.0
360107000601,Grade 3,0.0
360107000621,Grade 3,0.0
360107000671,Grade 3,0.0
360107000741,Grade 3,0.0
360107000761,Grade 2,0.0
360107000851,Grade 3,0.0
360107000871,Grade 2,0.0
360107000891,Grade 2,0.0
360108000011,Grade 2,0.0
360108000131,Grade 1,4.0
360108000261,Grade 2,0.0
360108000291,Grade 2,0.0
360108000321,Grade 2,0.0
360108000371,Grade 2,0.0
360108000381,Grade 2,0.0
360108000401,Grade 1,0.0
360108000421,Grade 2,0.0
360108000431,Grade 2,0.0
360108000641,Grade 2,0.0
360108000681,Grade 2,0.0
360108000712,Grade 2,0.0
360108000821,Grade 2,0.0
360108000931,Grade 3,0.0
360108000941,Grade 2,0.0
360108001051,Grade 2,0.0
360108001171,Grade 3,0.0
360108001181,Grade 3,0.0
360108001251,Grade 5,0.0
360108001261,Grade 3,0.0
360108001271,Grade 3,0.0
360108001311,Grade 5,0.0
360108001391,Grade 2,0.0
360108001421,Grade 3,0.0
360108001442,Grade 5,0.0
360109000051,Grade 2,0.0
360109000091,Grade 2,0.0
360109000121,Grade 2,0.0
360109000211,Grade 4,0.0
360109000221,Grade 3,0.0
360109000231,Grade 3,0.0
360109000251,Grade 3,0.0
360109000341,Grade 3,0.0
360109000361,Grade 3,0.0
360109000381,Grade 3,0.0
360109000461,Grade 2,0.0
360109000561,Grade 2,0.0
360109000591,Grade 5,0.0
360109000611,Grade 3,0.0
360109000631,Grade 3,0.0
360109000661,Grade 3,0.0
360109000831,Grade 1,0.0
360109000871,Grade 2,0.0
360109000931,Grade 2,0.0
360109001001,Grade 2,0.0
360109001081,Grade 4,0.0
360109001091,Grade 3,0.0
360109001111,Grade 3,0.0
360109001261,Grade 4,0.0
360109001271,Grade 2,0.0
360109001391,Grade 2,0.0
360109001591,Grade 2,0.0
360201000051,Grade 4,0.0
360201000081,Grade 3,0.0
360201000161,Grade 5,0.0
360201000211,Grade 4,0.0
360201000281,Grade 3,0.0
360201000321,Grade 4,0.0
360201000361,Grade 4,0.0
360201000421,Grade 5,0.0
360201000571,Grade 5,0.0
360201000641,Grade 5,0.0
360201000671,Grade 4,0.0
360201000741,Grade 4,0.0
360202000071,Grade 5,0.0
360202000111,Grade 3,0.0
360202000141,Grade 3,0.0
360202000181,Grade 4,0.0
360202000201,Grade 4,0.0
360202000221,Grade 5,0.0
360202000331,Grade 4,0.0
360202000341,Grade 3,0.0
360202000351,Grade 2,0.0
360202000371,Grade 5,0.0
360202000531,Grade 4,0.0
360202000721,Grade 3,0.0
360202000761,Grade 3,0.0
360202000791,Grade 3,0.0
360202000821,Grade 3,0.0
360202000831,Grade 5,0.0
360202000871,Grade 5,0.0
360202000891,Grade 5,0.0
360202000951,Grade 4,0.0
360202001001,Grade 5,0.0
360202001051,Grade 5,0.0
360202001161,Grade 4,0.0
360202001181,Grade 2,0.0
360202001231,Grade 5,0.0
360202001311,Grade 5,0.0
360202001401,Grade 3,0.0
360203000031,Grade 3,0.0
360203000072,Grade 3,0.0
360203000151,Grade 4,0.0
360203000211,Grade 3,0.0
360203000221,Grade 3,0.0
360203000241,Grade 3,0.0
360203000271,Grade 3,0.0
360203000331,Grade 5,0.0
360203000531,Grade 1,0.0
360204000071,Grade 3,0.0
360204000121,Grade 3,0.0
360204000141,Grade 3,0.0
360204000221,Grade 3,0.0
360204000241,Grade 2,0.0
360204000251,Grade 3,0.0
360204000291,Grade 5,0.0
360204000481,Grade 2,0.0
360204000531,Grade 2,0.0
360204000541,Grade 2,0.0
360204000571,Grade 3,0.0
360204000581,Grade 5,0.0
360204000611,Grade 3,0.0
360204000621,Grade 5,0.0
360204000751,Grade 4,0.0
360204000761,Grade 4,0.0
360204000771,Grade 4,0.0
360204000901,Grade 3,0.0
360204000931,Grade 3,0.0
360204000991,Grade 3,0.0
360204001021,Grade 5,0.0
360204001051,Grade 5,0.0
360204001121,Grade 5,0.0
360204001131,Grade 5,0.0
360204001141,Grade 5,0.0
360204001251,Grade 5,0.0
360204001261,Grade 3,0.0
360204001281,Grade 4,0.0
360204001371,Grade 5,0.0
360204001411,Grade 5,0.0
360205000021,Grade 5,0.0
360205000041,Grade 5,0.0
360205000101,Grade 5,0.0
360205000111,Grade 5,0.0
360205000131,Grade 5,0.0
360205000151,Grade 5,0.0
360205000171,Grade 5,0.0
360205000341,Grade 3,0.0
360205000351,Grade 5,0.0
360205000371,Grade 4,0.0
360205000381,Grade 4,0.0
360205000391,Grade 3,0.0
360205000421,Grade 3,0.0
360205000451,Grade 4,0.0
360205000461,Grade 3,0.0
360205000551,Grade 5,0.0
360205000592,Grade 2,0.0
360205000601,Grade 4,0.0
360205000621,Grade 3,0.0
360205000681,Grade 5,0.0
360205000861,Grade 3,0.0
360205000871,Grade 3,0.0
360205001041,Grade 3,0.0
360205001061,Grade 4,0.0
360205001121,Grade 3,0.0
360205001181,Grade 4,0.0
360205001221,Grade 5,0.0
360205001231,Grade 3,0.0
360205001232,Grade 3,0.0
360205001301,Grade 5,0.0
360205001361,Grade 3,0.0
360205001471,Grade 3,0.0
360205001491,Grade 3,0.0
360205001501,Grade 3,0.0
360205001561,Grade 5,0.0
360205001611,Grade 3,0.0
360205001651,Grade 4,0.0
360205001661,Grade 3,0.0
360205001711,Grade 3,0.0
360205001731,Grade 5,0.0
360205001781,Grade 3,0.0
360205001811,Grade 3,0.0
360206000011,Grade 5,0.0
360206000621,Grade 5,0.0
360206000641,Grade 5,0.0
360206000671,Grade 4,0.0
360206000731,Grade 5,0.0
360206000781,Grade 5,0.0
360206000951,Grade 4,0.0
360206000991,Grade 5,0.0
360206001021,Grade 5,0.0
360206001061,Grade 5,0.0
360206001071,Grade 5,0.0
360206001191,Grade 5,0.0
360206001201,Grade 5,0.0
360206001271,Grade 5,0.0
360206001311,Grade 5,0.0
360206001321,Grade 5,0.0
360206001351,Grade 5,0.0
360206001371,Grade 5,0.0
360206001501,Grade 5,0.0
360206001521,Grade 5,0.0
360206001551,Grade 5,0.0
360206001571,Grade 5,0.0
360207000041,Grade 2,0.0
360207000081,Grade 5,0.0
360207000161,Grade 3,0.0
360207000181,Grade 2,0.0
360207000191,Grade 3,0.0
360207000201,Grade 5,0.0
360207000381,Grade 3,0.0
360207000451,Grade 3,0.0
360207000541,Grade 5,0.0
360207000601,Grade 5,0.0
360207000641,Grade 5,0.0
360207000791,Grade 4,0.0
360207000831,Grade 5,0.0
360207001001,Grade 4,0.0
360207001011,Grade 5,0.0
360207001061,Grade 4,0.0
360207001081,Grade 4,0.0
360207001121,Grade 4,0.0
360207001131,Grade 5,0.0
360207001171,Grade 4,0.0
360207001241,Grade 4,0.0
360208000011,Grade 4,0.0
360208000122,Grade 2,0.0
360208000181,Grade 4,0.0
360208000191,Grade 5,0.0
360208000231,Grade 3,0.0
360208000251,Grade 5,0.0
360208000261,Grade 3,0.0
360208000271,Grade 5,0.0
360208000291,Grade 5,0.0
360208000301,Grade 4,0.0
360208000411,Grade 2,0.0
360208000441,Grade 4,0.0
360208000531,Grade 4,0.0
360208000611,Grade 3,0.0
360208000671,Grade 4,0.0
360208000741,Grade 3,0.0
360208000801,Grade 5,0.0
360208000831,Grade 5,0.0
360208000851,Grade 5,0.0
360208000881,Grade 5,0.0
360208000901,Grade 3,0.0
360208000921,Grade 5,0.0
360208000931,Grade 5,0.0
360208000971,Grade 5,0.0
360208000981,Grade 2,0.0
360208001031,Grade 5,0.0
360208001141,Grade 3,0.0
360208001151,Grade 2,0.0
360208001181,Grade 3,0.0
360208001182,Grade 2,0.0
360208001201,Grade 5,0.0
360208001241,Grade 3,0.0
360208001251,Grade 3,0.0
360208001341,Grade 5,0.0
360208001351,Grade 5,0.0
360208001411,Grade 5,0.0
360208001431,Grade 5,0.0
360208001451,Grade 5,0.0
360208001461,Grade 3,0.0
360208001501,Grade 3,0.0
360208001531,Grade 3,0.0
360208001561,Grade 3,0.0
360208001701,Grade 5,0.0
360208001781,Grade 3,0.0
360208001811,Grade 4,0.0
360208001911,Grade 5,0.0
360209000021,Grade 5,0.0
360209000041,Grade 5,0.0
360209000101,Grade 4,0.0
360209000161,Grade 5,0.0
360209000171,Grade 3,0.0
360209000251,Grade 3,0.0
360209000261,Grade 3,4.0
360209000291,Grade 3,0.0
360209000501,Grade 5,0.0
360209000541,Grade 5,0.0
360209000691,Grade 5,0.0
360209000721,Grade 5,0.0
360209000751,Grade 5,0.0
360209000831,Grade 5,0.0
360209000861,Grade 5,0.0
360209000971,Grade 3,0.0
360209001011,Grade 2,4.0
360209001121,Grade 5,0.0
360209001181,Grade 5,0.0
360209001261,Grade 5,0.0
360209001381,Grade 5,0.0
360209001421,Grade 5,0.0
360209001471,Grade 2,4.0
360209001501,Grade 5,0.0
360301000011,Grade 2,0.0
360301000051,Grade 1,0.0
360301000121,Grade 5,0.0
360301000201,Grade 2,4.0
360301000202,Grade 3,4.0
360301000236,Grade 4,0.0
360301000322,Grade 1,4.0
360301000381,Grade 5,0.0
360301000411,Grade 5,0.0
360301000461,Grade 2,4.0
360301000471,Grade 2,4.0
360301000531,Grade 2,4.0
360301000541,Grade 5,0.0
360301000621,Grade 4,0.0
360301000731,Grade 5,0.0
360301000751,Grade 5,0.0
360301000891,Grade 4,0.0
360301000991,Grade 4,0.0
360301001001,Grade 1,4.0
360301001011,Grade 2,4.0
360301001012,Grade 5,0.0
360301001081,Grade 3,4.0
360301001101,Grade 3,4.0
360301001241,Grade 2,4.0
360301001261,Grade 4,0.0
360301001321,Grade 5,0.0
360301001371,Grade 2,4.0
360301001431,Grade 2,4.0
360301001651,Grade 4,0.0
360301001681,Grade 5,0.0
360301001691,Grade 4,4.0
360301001701,Grade 4,4.0
360301001761,Grade 5,0.0
360301001771,Grade 5,0.0
360301001841,Grade 3,4.0
360301001851,Grade 2,4.0
360301002011,Grade 3,4.0
360301002021,Grade 2,4.0
360301002041,Grade 2,4.0
360301002263,Grade 2,4.0
360301002291,Grade 2,4.0
360301002341,Grade 2,4.0
360301002372,Grade 2,4.0
360301002391,Grade 2,4.0
360301002531,Grade 2,4.0
360301002671,Grade 2,4.0
360301002721,Grade 2,4.0
360301002761,Grade 4,4.0
360301002782,Grade 2,4.0
360301002831,Grade 2,4.0
360301002881,Grade 2,4.0
360301002891,Grade 2,4.0
360301002951,Grade 2,4.0
360301002981,Grade 3,4.0
360301003051,Grade 2,4.0
360301003151,Grade 2,4.0
360301003211,Grade 5,0.0
360301003241,Grade 1,4.0
360301003251,Grade 2,4.0
360301003271,Grade 5,0.0
360301003281,Grade 2,0.0
360301003381,Grade 2,4.0
360301003471,Grade 3,4.0
360301003481,Grade 2,4.0
360301003521,Grade 4,4.0
360301003561,Grade 3,4.0
360301003581,Grade 3,4.0
360301003591,Grade 3,4.0
360301003621,Grade 2,4.0
360301003631,Grade 2,4.0
360301003641,Grade 2,4.0
360301003821,Grade 5,0.0
360301003841,Grade 5,0.0
360301003931,Grade 2,4.0
360301003961,Grade 5,0.0
360301003971,Grade 5,0.0
360301004001,Grade 4,4.0
360301004161,Grade 2,4.0
360301004241,Grade 5,0.0
360302000051,Grade 3,0.0
360302000101,Grade 3,0.0
360302000121,Grade 3,0.0
360302000211,Grade 5,0.0
360302000241,Grade 2,0.0
360302000281,Grade 4,0.0
360302000361,Grade 3,0.0
360303000041,Grade 1,4.0
360303000061,Grade 3,4.0
360303000151,Grade 4,4.0
360303000201,Grade 5,0.0
360303000221,Grade 5,0.0
360303000301,Grade 5,0.0
360303000311,Grade 5,0.0
360303000352,Grade 1,4.0
360303000391,Grade 5,0.0
360303000401,Grade 5,0.0
360303000402,Grade 5,0.0
360303000471,Grade 5,0.0
360303000671,Grade 5,0.0
360303000701,Grade 5,0.0
360303000751,Grade 4,0.0
360303000861,Grade 5,0.0
360303000891,Grade 5,0.0
360303000911,Grade 5,0.0
360303000951,Grade 5,0.0
360303001011,Grade 5,0.0
360303001061,Grade 3,4.0
360303001081,Grade 4,0.0
360303001161,Grade 3,0.0
360303001221,Grade 5,0.0
360303001241,Grade 5,0.0
360303001291,Grade 3,4.0
360303001311,Grade 5,0.0
360303001381,Grade 5,0.0
360303001421,Grade 5,0.0
360303001431,Grade 5,0.0
360303001481,Grade 5,0.0
360303001491,Grade 5,0.0
360303001531,Grade 5,0.0
360303001591,Grade 5,0.0
360303001651,Grade 5,0.0
360303001741,Grade 3,4.0
360303001771,Grade 3,4.0
360303001861,Grade 5,0.0
360303001891,Grade 3,4.0
360303001921,Grade 5,0.0
360303001951,Grade 2,4.0
360303002031,Grade 2,4.0
360304000011,Grade 5,0.0
360304000071,Grade 5,0.0
360304000171,Grade 5,0.0
360304000261,Grade 5,0.0
360304000281,Grade 5,0.0
360304000361,Grade 5,0.0
360304000363,Grade 5,0.0
360304000411,Grade 5,0.0
360304000471,Grade 5,0.0
360304000681,Grade 3,0.0
360304000741,Grade 4,0.0
360304000761,Grade 5,0.0
360304000781,Grade 5,0.0
360304000791,Grade 5,0.0
360304000801,Grade 5,0.0
360304000811,Grade 5,0.0
360304000871,Grade 5,0.0
360304000911,Grade 5,0.0
360304000972,Grade 5,0.0
360304000991,Grade 5,0.0
360304001041,Grade 2,4.0
360304001071,Grade 5,0.0
360304001091,Grade 5,0.0
360304001151,Grade 5,0.0
360305000011,Grade 5,0.0
360305000061,Grade 5,0.0
360305000071,Grade 5,0.0
360305000171,Grade 5,0.0
360305000291,Grade 5,0.0
360305000421,Grade 5,0.0
360305000521,Grade 2,4.0
360305000591,Grade 5,0.0
360305000611,Grade 5,0.0
360305000761,Grade 2,0.0
360305000771,Grade 5,0.0
360305000811,Grade 5,0.0
360306000041,Grade 3,0.0
360306000111,Grade 3,0.0
360306000181,Grade 5,0.0
360306000201,Grade 3,0.0
360306000211,Grade 5,0.0
360306000251,Grade 5,0.0
360306000261,Grade 3,0.0
360306000291,Grade 5,0.0
360306000331,Grade 5,0.0
360306000421,Grade 2,0.0
360307000041,Grade 5,0.0
360307000131,Grade 5,0.0
360307000141,Grade 5,0.0
360307000231,Grade 4,0.0
360307000241,Grade 4,0.0
360307000251,Grade 3,0.0
360307000261,Grade 5,0.0
360307000282,Grade 4,0.0
360307000341,Grade 5,0.0
360307000431,Grade 4,0.0
360307000481,Grade 5,0.0
360307000491,Grade 4,0.0
360307000531,Grade 5,0.0
360307000571,Grade 5,0.0
360307000591,Grade 5,0.0
360307000691,Grade 1,0.0
360308000081,Grade 5,0.0
360308000101,Grade 4,0.0
360308000111,Grade 5,0.0
360308000181,Grade 5,0.0
360308000201,Grade 5,0.0
360308000251,Grade 5,0.0
360308000281,Grade 5,0.0
360308000331,Grade 4,0.0
360308000341,Grade 5,0.0
360308000421,Grade 5,0.0
360309000071,Grade 5,0.0
360309000281,Grade 1,0.0
360309000311,Grade 4,0.0
360309000331,Grade 3,0.0
360309000371,Grade 3,0.0
360309000411,Grade 2,0.0
360309000441,Grade 4,0.0
360309000501,Grade 3,0.0
360309000561,Grade 3,0.0
360309000601,Grade 5,0.0
360309000661,Grade 5,0.0
360401000011,Grade 5,0.0
360401000091,Grade 5,0.0
360401000101,Grade 5,0.0
360401000131,Grade 5,0.0
360401000141,Grade 5,0.0
360401000151,Grade 5,0.0
360401000161,Grade 4,0.0
360401000251,Grade 4,0.0
360401000291,Grade 4,0.0
360401000361,Grade 5,0.0
360401000401,Grade 4,0.0
360401000511,Grade 5,0.0
360401000531,Grade 5,0.0
360401000541,Grade 4,0.0
360401000621,Grade 5,0.0
360401000641,Grade 5,0.0
360401000651,Grade 5,0.0
360401000671,Grade 4,0.0
360401000761,Grade 5,0.0
360401000801,Grade 4,0.0
360401000802,Grade 5,0.0
360401000971,Grade 5,0.0
360401000991,Grade 4,0.0
360401001011,Grade 5,0.0
360401001101,Grade 4,0.0
360401001121,Grade 5,0.0
360401001201,Grade 3,0.0
360401001221,Grade 5,0.0
360401001271,Grade 4,0.0
360401001321,Grade 5,0.0
360401001331,Grade 4,0.0
360401001371,Grade 3,0.0
360401001391,Grade 4,0.0
360401001401,Grade 4,0.0
360401001461,Grade 4,0.0
360401001571,Grade 4,0.0
360401001581,Grade 5,0.0
360401001601,Grade 5,0.0
360401001621,Grade 3,0.0
360401001641,Grade 4,0.0
360401001671,Grade 5,0.0
360401001681,Grade 4,0.0
360401001741,Grade 4,0.0
360401001771,Grade 4,0.0
360401001821,Grade 4,0.0
360401001861,Grade 4,0.0
360401001881,Grade 4,0.0
360401001971,Grade 5,0.0
360401002011,Grade 4,0.0
360401002091,Grade 5,0.0
360401002131,Grade 5,0.0
360401002221,Grade 5,0.0
360401002251,Grade 4,0.0
360401002291,Grade 5,0.0
360402000061,Grade 4,0.0
360402000111,Grade 5,0.0
360402000121,Grade 5,0.0
360402000181,Grade 5,0.0
360402000211,Grade 5,0.0
360402000291,Grade 5,0.0
360402000341,Grade 4,0.0
360402000361,Grade 5,0.0
360402000371,Grade 4,0.0
360402000471,Grade 1,0.0
360402000491,Grade 4,0.0
360402000571,Grade 3,0.0
360402000611,Grade 4,0.0
360402000621,Grade 5,0.0
360402000631,Grade 5,0.0
360402000761,Grade 5,0.0
360402000772,Grade 4,0.0
360402000811,Grade 3,0.0
360402000841,Grade 4,0.0
360402000881,Grade 5,0.0
360402000892,Grade 4,0.0
360402000941,Grade 4,0.0
360402001081,Grade 4,0.0
360402001151,Grade 4,0.0
360402001181,Grade 4,0.0
360402001241,Grade 3,0.0
360402001281,Grade 3,0.0
360403000031,Grade 4,0.0
360403000041,Grade 5,0.0
360403000061,Grade 4,0.0
360403000131,Grade 4,0.0
360403000151,Grade 4,0.0
360403000221,Grade 4,0.0
360403000281,Grade 4,0.0
360403000291,Grade 2,0.0
360403000331,Grade 4,0.0
360403000361,Grade 5,0.0
360403000411,Grade 4,0.0
360403000441,Grade 5,0.0
360403000531,Grade 4,0.0
360403000691,Grade 4,0.0
360403000741,Grade 4,0.0
360403000751,Grade 4,0.0
360403000801,Grade 4,0.0
360403000821,Grade 5,0.0
360403000851,Grade 5,0.0
360404000131,Grade 4,0.0
360404000181,Grade 4,0.0
360404000261,Grade 5,0.0
360404000421,Grade 4,0.0
360404000431,Grade 5,0.0
360404000451,Grade 5,0.0
360404000461,Grade 4,0.0
360404000541,Grade 3,0.0
360404000551,Grade 3,0.0
360404000601,Grade 5,0.0
360404000641,Grade 5,0.0
360404000681,Grade 4,0.0
360404000721,Grade 5,0.0
360404000731,Grade 5,0.0
360404000841,Grade 3,0.0
360404000931,Grade 5,0.0
360404000941,Grade 5,0.0
360404000951,Grade 3,0.0
360404001061,Grade 3,0.0
360404001081,Grade 5,0.0
360404001121,Grade 5,0.0
360404001181,Grade 4,0.0
360404001291,Grade 2,0.0
360404001371,Grade 4,0.0
360405000081,Grade 5,0.0
360405000091,Grade 5,0.0
360405000121,Grade 5,0.0
360405000231,Grade 5,0.0
360405000241,Grade 5,0.0
360405000341,Grade 4,0.0
360405000511,Grade 4,0.0
360405000581,Grade 4,0.0
360405000601,Grade 4,0.0
360405000661,Grade 4,0.0
360405000681,Grade 4,0.0
360405000791,Grade 5,0.0
360405000801,Grade 4,0.0
360405000811,Grade 4,0.0
360405000841,Grade 4,0.0
360405000921,Grade 4,0.0
360406000171,Grade 4,0.0
360406000191,Grade 4,0.0
360406000201,Grade 4,0.0
360406000221,Grade 4,0.0
360406000331,Grade 4,0.0
360406000451,Grade 5,0.0
360406000481,Grade 4,0.0
360406000491,Grade 5,0.0
360406000551,Grade 4,0.0
360406000621,Grade 4,0.0
360406000631,Grade 5,0.0
360406000661,Grade 4,0.0
360406000751,Grade 3,0.0
360406000801,Grade 4,0.0
360406000841,Grade 5,0.0
360406000971,Grade 5,0.0
360407000041,Grade 5,0.0
360407000051,Grade 4,0.0
360407000061,Grade 4,0.0
360407000081,Grade 4,0.0
360407000091,Grade 4,0.0
360407000141,Grade 4,0.0
360407000171,Grade 5,0.0
360407000221,Grade 5,0.0
360407000241,Grade 4,0.0
360407000361,Grade 4,0.0
360407000371,Grade 4,0.0
360407000461,Grade 5,0.0
360407000551,Grade 4,0.0
