building_id,damage_grade,prediction
222409020321,Grade 4,0.0
222409020391,Grade 5,0.0
222409020521,Grade 4,0.0
222409020531,Grade 5,0.0
222409020591,Grade 4,0.0
222409020621,Grade 5,0.0
222409020651,Grade 5,0.0
222409020691,Grade 5,0.0
222409020731,Grade 5,0.0
222409020761,Grade 5,0.0
222409020821,Grade 5,0.0
222409020871,Grade 5,0.0
222409020931,Grade 5,0.0
222409020951,Grade 5,0.0
222409021041,Grade 5,0.0
222409021071,Grade 5,4.0
222409021121,Grade 5,0.0
222409021192,Grade 5,0.0
222409021201,Grade 5,0.0
222409021241,Grade 4,0.0
222409021301,Grade 3,0.0
222409021391,Grade 5,0.0
222409021481,Grade 5,0.0
222409021491,Grade 5,0.0
222409021551,Grade 5,0.0
222409021561,Grade 5,0.0
222409021571,Grade 4,0.0
222409021621,Grade 4,0.0
222409021671,Grade 1,0.0
222409021802,Grade 5,0.0
222409021881,Grade 3,0.0
222409021891,Grade 4,0.0
222409021981,Grade 4,0.0
222409022041,Grade 4,0.0
222409022051,Grade 3,0.0
222409022081,Grade 4,0.0
222409022131,Grade 3,0.0
222409022251,Grade 1,0.0
222409022332,Grade 3,0.0
222409022381,Grade 2,0.0
222409022481,Grade 3,0.0
222409022491,Grade 4,0.0
222409022531,Grade 5,0.0
222501000021,Grade 5,0.0
222501000062,Grade 5,0.0
222501000071,Grade 5,0.0
222501000101,Grade 4,0.0
222501000111,Grade 5,0.0
222501000121,Grade 5,0.0
222501000201,Grade 5,0.0
222501000271,Grade 5,0.0
222501000291,Grade 5,0.0
222501000361,Grade 5,0.0
222501000522,Grade 5,0.0
222501000531,Grade 4,0.0
222501000571,Grade 5,0.0
222501000591,Grade 5,0.0
222501000592,Grade 4,0.0
222501000851,Grade 4,0.0
222501000871,Grade 5,0.0
222501000891,Grade 4,0.0
222501000912,Grade 4,0.0
222501000931,Grade 5,0.0
222501000971,Grade 5,0.0
222501001001,Grade 5,0.0
222501001011,Grade 5,0.0
222501001032,Grade 5,0.0
222501001051,Grade 4,0.0
222501001091,Grade 4,0.0
222501001201,Grade 5,0.0
222501001251,Grade 5,0.0
222501001341,Grade 5,0.0
222501001361,Grade 5,0.0
222501001381,Grade 5,0.0
222501001411,Grade 5,0.0
222501001451,Grade 5,0.0
222501001471,Grade 5,0.0
222501001491,Grade 5,0.0
222501001551,Grade 5,0.0
222501001571,Grade 4,0.0
222501001581,Grade 5,0.0
222501001591,Grade 5,0.0
222501001671,Grade 5,0.0
222501001691,Grade 5,0.0
222501001771,Grade 4,0.0
222501001801,Grade 5,0.0
222501001851,Grade 5,0.0
222501001861,Grade 5,0.0
222501001881,Grade 5,0.0
222501001921,Grade 5,0.0
222501001951,Grade 5,0.0
222501001971,Grade 5,0.0
222501001981,Grade 4,0.0
222502000071,Grade 5,0.0
222502000111,Grade 5,0.0
222502000131,Grade 4,0.0
222502000251,Grade 4,0.0
222502000291,Grade 5,0.0
222502000421,Grade 4,0.0
222502000431,Grade 5,0.0
222502000481,Grade 5,0.0
222502000511,Grade 5,0.0
222502000551,Grade 4,0.0
222502000601,Grade 5,0.0
222502000682,Grade 5,0.0
222502000731,Grade 5,0.0
222502000751,Grade 5,0.0
222502000811,Grade 5,0.0
222502000841,Grade 5,0.0
222502000871,Grade 5,0.0
222502000911,Grade 4,0.0
222502000961,Grade 5,0.0
222502001021,Grade 5,0.0
222502001051,Grade 4,0.0
222502001071,Grade 4,0.0
222502001081,Grade 5,0.0
222502001101,Grade 5,0.0
222502001111,Grade 5,0.0
222502001171,Grade 5,0.0
222502001191,Grade 5,0.0
222503000091,Grade 5,0.0
222503000141,Grade 5,0.0
222503000151,Grade 5,0.0
222503000241,Grade 5,0.0
222503000521,Grade 4,0.0
222503000631,Grade 4,0.0
222503000661,Grade 4,0.0
222503000721,Grade 5,0.0
222503000741,Grade 5,0.0
222503000801,Grade 4,0.0
222503000821,Grade 4,0.0
222503000841,Grade 5,0.0
222503000851,Grade 5,0.0
222503000871,Grade 5,0.0
222503000961,Grade 5,0.0
222503001001,Grade 5,0.0
222503001011,Grade 5,0.0
222503001042,Grade 5,0.0
222503001061,Grade 5,0.0
222503001081,Grade 5,0.0
222504000011,Grade 5,0.0
222504000041,Grade 5,0.0
222504000151,Grade 5,0.0
222504000161,Grade 5,0.0
222504000181,Grade 5,0.0
222504000211,Grade 5,0.0
222504000221,Grade 5,0.0
222504000331,Grade 5,0.0
222504000381,Grade 5,0.0
222504000452,Grade 5,0.0
222504000491,Grade 5,0.0
222504000501,Grade 5,0.0
222504000502,Grade 5,0.0
222504000521,Grade 5,0.0
222504000531,Grade 5,0.0
222504000591,Grade 5,0.0
222504000641,Grade 5,0.0
222504000711,Grade 2,0.0
222504000731,Grade 4,0.0
222504000741,Grade 5,0.0
222504000791,Grade 5,0.0
222504000861,Grade 4,0.0
222504000901,Grade 5,0.0
222504001011,Grade 5,0.0
222504001071,Grade 5,0.0
222504001111,Grade 5,0.0
222504001201,Grade 5,0.0
222504001231,Grade 5,0.0
222504001271,Grade 5,0.0
222504001481,Grade 5,0.0
222504001501,Grade 5,0.0
222504001521,Grade 5,0.0
222504001561,Grade 5,0.0
222504001591,Grade 5,0.0
222504001601,Grade 5,0.0
222504001641,Grade 5,0.0
222505000041,Grade 4,0.0
222505000071,Grade 4,0.0
222505000111,Grade 5,0.0
222505000231,Grade 5,0.0
222505000271,Grade 5,0.0
222505000281,Grade 5,0.0
222505000391,Grade 5,0.0
222505000411,Grade 5,0.0
222505000412,Grade 5,0.0
222505000431,Grade 5,0.0
222505000531,Grade 5,0.0
222505000541,Grade 5,0.0
222505000621,Grade 5,0.0
222505000631,Grade 5,0.0
222505000641,Grade 5,0.0
222505000671,Grade 5,0.0
222505000711,Grade 5,0.0
222505000851,Grade 5,0.0
222505000921,Grade 5,0.0
222505000991,Grade 5,0.0
222505001111,Grade 5,0.0
222505001151,Grade 5,0.0
222505001152,Grade 5,0.0
222505001352,Grade 5,0.0
222505001361,Grade 5,0.0
222505001401,Grade 5,0.0
222505001431,Grade 5,0.0
222505001571,Grade 5,0.0
222505001591,Grade 5,0.0
222506000021,Grade 5,0.0
222506000071,Grade 5,0.0
222506000091,Grade 4,0.0
222506000141,Grade 3,0.0
222506000151,Grade 5,0.0
222506000171,Grade 5,0.0
222506000231,Grade 4,0.0
222506000301,Grade 4,0.0
222506000391,Grade 5,0.0
222506000441,Grade 4,0.0
222506000471,Grade 4,0.0
222506000481,Grade 4,0.0
222506000501,Grade 5,0.0
222506000511,Grade 5,0.0
222506000561,Grade 5,0.0
222506000642,Grade 4,0.0
222506000661,Grade 5,0.0
222506000701,Grade 2,0.0
222506000771,Grade 5,0.0
222506000781,Grade 4,0.0
222506000881,Grade 4,0.0
222506000901,Grade 5,0.0
222506000971,Grade 5,0.0
222506000991,Grade 4,0.0
222507000071,Grade 5,0.0
222507000101,Grade 2,0.0
222507000121,Grade 4,0.0
222507000151,Grade 5,0.0
222507000202,Grade 5,0.0
222507000211,Grade 5,0.0
222507000301,Grade 4,0.0
222507000311,Grade 4,0.0
222507000321,Grade 3,0.0
222507000351,Grade 3,0.0
222507000361,Grade 3,0.0
222507000381,Grade 5,0.0
222507000471,Grade 5,0.0
222507000501,Grade 3,0.0
222507000541,Grade 5,0.0
222507000571,Grade 4,0.0
222507000581,Grade 5,0.0
222507000641,Grade 3,0.0
222507000711,Grade 5,0.0
222507000721,Grade 5,0.0
222507000741,Grade 4,0.0
222507000761,Grade 5,0.0
222507000781,Grade 5,0.0
222507000801,Grade 5,0.0
222507000831,Grade 3,0.0
222507000881,Grade 5,0.0
222507000951,Grade 4,0.0
222507000971,Grade 5,0.0
222508000141,Grade 5,0.0
222508000161,Grade 5,0.0
222508000251,Grade 5,0.0
222508000261,Grade 5,0.0
222508000332,Grade 4,0.0
222508000371,Grade 5,0.0
222508000421,Grade 4,0.0
222508000601,Grade 3,0.0
222508000691,Grade 5,0.0
222508000721,Grade 4,0.0
222508000741,Grade 5,0.0
222508000791,Grade 3,0.0
222508000831,Grade 4,0.0
222508000851,Grade 5,0.0
222508000891,Grade 5,0.0
222508000991,Grade 4,0.0
222508001061,Grade 4,0.0
222508001091,Grade 5,0.0
222508001111,Grade 5,0.0
222508001191,Grade 5,0.0
222508001281,Grade 5,0.0
222508001351,Grade 5,0.0
222508001441,Grade 5,0.0
222508001451,Grade 5,0.0
222508001501,Grade 3,0.0
222508001521,Grade 4,0.0
222508001551,Grade 5,0.0
222508001631,Grade 4,0.0
222508001651,Grade 5,0.0
222508001721,Grade 5,0.0
222508001911,Grade 5,0.0
222508001921,Grade 4,0.0
222508001951,Grade 4,0.0
222508001991,Grade 5,0.0
222508002091,Grade 4,0.0
222509000061,Grade 3,0.0
222509000101,Grade 4,0.0
222509000131,Grade 3,0.0
222509000141,Grade 4,0.0
222509000161,Grade 4,0.0
222509000241,Grade 3,0.0
222509000261,Grade 3,0.0
222509000291,Grade 3,0.0
222509000311,Grade 3,0.0
222509000371,Grade 3,0.0
222509000381,Grade 5,0.0
222509000391,Grade 3,0.0
222509000401,Grade 3,0.0
222509000431,Grade 5,0.0
222509000451,Grade 3,0.0
222509000471,Grade 4,0.0
222509000521,Grade 5,0.0
222509000561,Grade 3,0.0
222509000571,Grade 4,0.0
222509000621,Grade 4,0.0
222509000711,Grade 4,0.0
222509000741,Grade 4,0.0
222509000771,Grade 4,0.0
222509000791,Grade 4,0.0
222509000841,Grade 4,0.0
222509000901,Grade 4,0.0
222509000962,Grade 2,0.0
222509000971,Grade 5,0.0
222509000981,Grade 4,0.0
222509000991,Grade 5,0.0
222509001071,Grade 5,0.0
222601000031,Grade 5,0.0
222601000041,Grade 5,0.0
222601000051,Grade 5,0.0
222601000081,Grade 3,0.0
222601000141,Grade 5,0.0
222601000201,Grade 5,0.0
222601000211,Grade 5,0.0
222601000261,Grade 3,0.0
222601000271,Grade 1,0.0
222601000321,Grade 3,0.0
222601000341,Grade 4,0.0
222601000461,Grade 5,0.0
222601000462,Grade 5,0.0
222601000491,Grade 4,0.0
222601000501,Grade 3,0.0
222601000551,Grade 5,0.0
222601000591,Grade 5,0.0
222601000621,Grade 5,0.0
222601000641,Grade 5,0.0
222601000671,Grade 3,0.0
222601000721,Grade 5,0.0
222601000791,Grade 4,0.0
222601000821,Grade 3,0.0
222601000881,Grade 4,0.0
222602000011,Grade 5,0.0
222602000051,Grade 5,0.0
222602000171,Grade 5,0.0
222602000331,Grade 5,0.0
222602000381,Grade 5,0.0
222602000581,Grade 5,0.0
222602000751,Grade 3,0.0
222602000781,Grade 5,0.0
222602000801,Grade 4,0.0
222602000831,Grade 5,0.0
222602000851,Grade 5,0.0
222602000891,Grade 5,0.0
222602000931,Grade 4,0.0
222602000961,Grade 4,0.0
222602000981,Grade 3,0.0
222602001021,Grade 5,0.0
222603000031,Grade 4,0.0
222603000161,Grade 4,0.0
222603000201,Grade 3,0.0
222603000211,Grade 5,0.0
222603000401,Grade 4,0.0
222603000421,Grade 5,0.0
222603000471,Grade 5,0.0
222603000481,Grade 5,0.0
222603000501,Grade 5,0.0
222603000561,Grade 5,0.0
222603000601,Grade 4,4.0
222603000622,Grade 2,4.0
222603000631,Grade 5,0.0
222603000871,Grade 5,0.0
222603000901,Grade 4,0.0
222603000991,Grade 3,0.0
222603001001,Grade 3,0.0
222603001061,Grade 5,0.0
222603001141,Grade 4,0.0
222603001151,Grade 4,0.0
222603001241,Grade 2,0.0
222603001251,Grade 2,4.0
222603001411,Grade 5,0.0
222603001501,Grade 2,4.0
222603001541,Grade 2,4.0
222603001591,Grade 4,0.0
222603001601,Grade 2,4.0
222603001611,Grade 3,4.0
222603001621,Grade 3,4.0
222603001691,Grade 5,0.0
222603001721,Grade 2,4.0
222603001771,Grade 5,0.0
222603001851,Grade 1,4.0
222603001951,Grade 2,4.0
222603001991,Grade 2,4.0
222603002011,Grade 5,0.0
222603002051,Grade 5,0.0
222603002091,Grade 4,0.0
222603002101,Grade 2,4.0
222603002121,Grade 2,4.0
222603002171,Grade 2,4.0
222603002251,Grade 2,4.0
222603002301,Grade 2,4.0
222603002371,Grade 5,0.0
222603002402,Grade 3,0.0
222603002431,Grade 2,4.0
222603002432,Grade 5,0.0
222603002441,Grade 5,0.0
222603002451,Grade 5,0.0
222603002512,Grade 5,0.0
222603002521,Grade 2,4.0
222603002621,Grade 2,4.0
222603002641,Grade 1,4.0
222603002661,Grade 5,0.0
222604000041,Grade 4,0.0
222604000051,Grade 4,0.0
222604000091,Grade 4,0.0
222604000201,Grade 5,0.0
222604000221,Grade 5,0.0
222604000231,Grade 5,0.0
222604000261,Grade 4,0.0
222604000321,Grade 4,0.0
222604000331,Grade 4,0.0
222604000371,Grade 5,0.0
222604000391,Grade 4,0.0
222604000421,Grade 5,0.0
222604000521,Grade 4,0.0
222604000541,Grade 4,0.0
222604000551,Grade 5,0.0
222604000591,Grade 5,0.0
222604000611,Grade 4,0.0
222604000671,Grade 5,0.0
222604000701,Grade 5,0.0
222604000761,Grade 5,0.0
222604000801,Grade 5,0.0
222604000831,Grade 5,0.0
222604000841,Grade 5,0.0
222604000851,Grade 5,0.0
222604000861,Grade 5,0.0
222604000871,Grade 5,0.0
222604000941,Grade 4,0.0
222604000951,Grade 5,0.0
222604001021,Grade 5,0.0
222604001131,Grade 5,0.0
222604001151,Grade 3,0.0
222604001201,Grade 5,0.0
222604001221,Grade 5,0.0
222604001311,Grade 4,0.0
222604001321,Grade 4,0.0
222604001441,Grade 4,0.0
222604001481,Grade 5,0.0
222604001491,Grade 4,0.0
222604001501,Grade 5,0.0
222604001551,Grade 5,0.0
222604001561,Grade 5,0.0
222604001771,Grade 5,0.0
222604001801,Grade 5,0.0
222604001861,Grade 5,0.0
222604001931,Grade 5,0.0
222604001991,Grade 4,0.0
222604002001,Grade 5,0.0
222604002021,Grade 5,0.0
222604002031,Grade 5,0.0
222604002041,Grade 4,0.0
222604002081,Grade 5,0.0
222604002231,Grade 5,0.0
222604002351,Grade 5,0.0
222604002361,Grade 5,0.0
222604002401,Grade 5,0.0
222604002421,Grade 2,4.0
222604002521,Grade 5,0.0
222604002531,Grade 5,0.0
222605000011,Grade 5,0.0
222605000031,Grade 5,0.0
222605000061,Grade 5,0.0
222605000161,Grade 4,0.0
222605000271,Grade 5,0.0
222605000291,Grade 5,0.0
222605000341,Grade 5,0.0
222605000351,Grade 5,0.0
222605000361,Grade 5,0.0
222605000371,Grade 5,0.0
222605000401,Grade 4,0.0
222605000481,Grade 5,0.0
222605000531,Grade 5,0.0
222605000571,Grade 5,0.0
222605000621,Grade 5,0.0
222605000711,Grade 5,0.0
222605000801,Grade 5,0.0
222605000811,Grade 5,0.0
222605000831,Grade 5,0.0
222605000841,Grade 5,0.0
222605000851,Grade 5,0.0
222605000881,Grade 5,0.0
222605000961,Grade 5,0.0
222605001031,Grade 4,0.0
222605001041,Grade 4,0.0
222605001141,Grade 4,0.0
222605001161,Grade 5,0.0
222605001191,Grade 5,0.0
222605001201,Grade 5,0.0
222605001231,Grade 5,0.0
222605001241,Grade 4,0.0
222605001261,Grade 4,0.0
222605001291,Grade 5,0.0
222605001321,Grade 5,0.0
222605001421,Grade 5,0.0
222605001471,Grade 5,0.0
222605001501,Grade 5,0.0
222605001511,Grade 5,0.0
222605001541,Grade 4,0.0
222605001671,Grade 5,0.0
222605001821,Grade 4,0.0
222605001931,Grade 5,0.0
222605001981,Grade 5,0.0
222605002051,Grade 5,0.0
222605002101,Grade 5,0.0
222606000021,Grade 4,0.0
222606000151,Grade 5,0.0
222606000271,Grade 5,0.0
222606000351,Grade 4,0.0
222606000381,Grade 5,0.0
222606000441,Grade 4,0.0
222606000501,Grade 5,0.0
222606000621,Grade 5,0.0
222606000661,Grade 5,0.0
222606000681,Grade 4,0.0
222606000831,Grade 5,0.0
222606000891,Grade 5,0.0
222606000921,Grade 4,0.0
222606000982,Grade 4,0.0
222606001091,Grade 4,0.0
222606001131,Grade 5,0.0
222606001141,Grade 5,0.0
222606001151,Grade 4,0.0
222606001171,Grade 2,4.0
222606001341,Grade 5,0.0
222606001361,Grade 4,0.0
222606001441,Grade 5,0.0
222606001461,Grade 5,0.0
222606001472,Grade 5,0.0
222606001501,Grade 5,0.0
222606001571,Grade 5,0.0
222606001581,Grade 5,0.0
222606001591,Grade 5,0.0
222606001694,Grade 4,0.0
222606001711,Grade 4,0.0
222606001801,Grade 5,0.0
222606001841,Grade 5,0.0
222606001871,Grade 5,0.0
222606001891,Grade 4,0.0
222606001921,Grade 4,0.0
222606001941,Grade 5,0.0
222606001982,Grade 4,0.0
222606002001,Grade 5,0.0
222606002011,Grade 5,0.0
222606002071,Grade 5,0.0
222606002081,Grade 5,0.0
222606002171,Grade 4,0.0
222606002181,Grade 5,0.0
222606002221,Grade 5,0.0
222606002261,Grade 5,0.0
222606002381,Grade 5,0.0
222606002421,Grade 5,0.0
222606002471,Grade 5,0.0
222606002541,Grade 4,0.0
222606002651,Grade 4,0.0
222606002661,Grade 4,0.0
222606002671,Grade 5,0.0
222606002711,Grade 4,0.0
222606002741,Grade 5,0.0
222606002801,Grade 5,0.0
222606002811,Grade 5,0.0
222607000081,Grade 4,0.0
222607000101,Grade 3,0.0
222607000231,Grade 4,0.0
222607000261,Grade 4,0.0
222607000291,Grade 4,0.0
222607000311,Grade 4,0.0
222607000401,Grade 4,0.0
222607000421,Grade 4,0.0
222607000471,Grade 4,0.0
222607000481,Grade 5,0.0
222607000601,Grade 4,0.0
222607000664,Grade 5,0.0
222607000681,Grade 5,0.0
222607000731,Grade 4,0.0
222607000881,Grade 3,0.0
222607000911,Grade 5,0.0
222607000991,Grade 3,0.0
222607001101,Grade 4,0.0
222607001131,Grade 5,0.0
222607001161,Grade 5,0.0
222607001211,Grade 4,0.0
222607001251,Grade 5,0.0
222607001261,Grade 4,0.0
222607001281,Grade 5,0.0
222608000031,Grade 4,0.0
222608000081,Grade 4,0.0
222608000091,Grade 4,0.0
222608000171,Grade 4,0.0
222608000241,Grade 5,0.0
222608000341,Grade 4,0.0
222608000391,Grade 4,0.0
222608000411,Grade 5,0.0
222608000431,Grade 4,0.0
222608000451,Grade 4,0.0
222608000551,Grade 5,0.0
222608000571,Grade 4,0.0
222608000591,Grade 5,0.0
222608000651,Grade 5,0.0
222608000661,Grade 4,0.0
222608000721,Grade 5,0.0
222608000761,Grade 5,0.0
222608000791,Grade 4,0.0
222608000891,Grade 5,0.0
222608000921,Grade 4,0.0
222608000951,Grade 4,0.0
222608000981,Grade 4,0.0
222608000991,Grade 5,0.0
222608001021,Grade 5,0.0
222608001181,Grade 4,0.0
222608001191,Grade 3,0.0
222609000021,Grade 5,0.0
222609000071,Grade 4,0.0
222609000091,Grade 4,0.0
222609000131,Grade 4,0.0
222609000141,Grade 5,0.0
222609000181,Grade 5,0.0
222609000211,Grade 5,0.0
222609000311,Grade 5,0.0
222609000361,Grade 4,0.0
222609000401,Grade 5,0.0
222609000531,Grade 5,0.0
222609000551,Grade 5,0.0
222609000621,Grade 4,0.0
222609000631,Grade 4,0.0
222609000671,Grade 4,0.0
222609000701,Grade 4,0.0
222609000781,Grade 4,0.0
222609000821,Grade 5,0.0
222701010021,Grade 5,0.0
222701010041,Grade 4,0.0
222701010061,Grade 4,0.0
222701010081,Grade 5,0.0
222701010131,Grade 3,0.0
222701010151,Grade 5,0.0
222701010191,Grade 4,0.0
222701010231,Grade 5,0.0
222701010261,Grade 5,0.0
222701010321,Grade 4,0.0
222701010322,Grade 5,0.0
222701010351,Grade 3,0.0
222701010371,Grade 5,0.0
222701010411,Grade 2,0.0
222701010431,Grade 3,0.0
222701010451,Grade 3,0.0
222701010491,Grade 3,0.0
222701010521,Grade 5,0.0
222701010581,Grade 4,0.0
222701010601,Grade 3,0.0
222701010691,Grade 5,0.0
222701010731,Grade 5,0.0
222701010741,Grade 4,0.0
222701010771,Grade 5,0.0
222701010811,Grade 5,0.0
222702010031,Grade 4,0.0
222702010051,Grade 5,0.0
222702020011,Grade 5,0.0
222702020031,Grade 3,0.0
222702020051,Grade 3,0.0
222702020101,Grade 3,0.0
222702020151,Grade 4,0.0
222702020211,Grade 4,0.0
222702020241,Grade 4,0.0
222702020301,Grade 4,0.0
222702020331,Grade 4,0.0
222702020341,Grade 4,0.0
222703010011,Grade 5,0.0
222703010121,Grade 5,0.0
222703010141,Grade 5,0.0
222703010191,Grade 5,0.0
222703010211,Grade 5,0.0
222703010321,Grade 5,0.0
222703010371,Grade 4,0.0
222703010401,Grade 4,0.0
222703010421,Grade 5,0.0
222703010531,Grade 3,0.0
222703010541,Grade 5,0.0
222704010061,Grade 4,0.0
222704010101,Grade 5,0.0
222704010121,Grade 5,0.0
222704010191,Grade 4,0.0
222704010201,Grade 5,0.0
222704010341,Grade 5,0.0
222704010351,Grade 5,0.0
222704010401,Grade 5,0.0
222704010461,Grade 4,0.0
222704010491,Grade 5,0.0
222704010561,Grade 4,0.0
222704010631,Grade 5,0.0
222704010661,Grade 4,0.0
222704010791,Grade 5,0.0
222705010021,Grade 5,0.0
222705010031,Grade 5,0.0
222705010151,Grade 5,0.0
222705010191,Grade 5,0.0
222705010241,Grade 5,0.0
222705010381,Grade 5,0.0
222705010461,Grade 5,0.0
222705010571,Grade 5,0.0
222705010651,Grade 5,0.0
222705010661,Grade 5,0.0
222706010021,Grade 5,0.0
222706010091,Grade 5,0.0
222706010251,Grade 4,0.0
222706010281,Grade 5,0.0
222706010451,Grade 5,0.0
222707000031,Grade 5,0.0
222707000061,Grade 5,0.0
222707000081,Grade 5,0.0
222707000171,Grade 4,0.0
222707000181,Grade 5,0.0
222707000201,Grade 5,0.0
222707000242,Grade 5,0.0
222707000251,Grade 5,0.0
222707000321,Grade 5,0.0
222707000351,Grade 5,0.0
222707000381,Grade 5,0.0
222707000401,Grade 5,0.0
222707000411,Grade 5,0.0
222707000471,Grade 5,0.0
222707000511,Grade 5,0.0
222707000601,Grade 5,0.0
222707000631,Grade 5,0.0
222707000671,Grade 5,0.0
222707000711,Grade 5,0.0
222707000741,Grade 5,0.0
222708000011,Grade 5,0.0
222708000061,Grade 5,0.0
222708000081,Grade 5,0.0
222708000101,Grade 5,0.0
222708000171,Grade 5,0.0
222708000221,Grade 5,0.0
222708000231,Grade 5,0.0
222708000251,Grade 5,0.0
222708000261,Grade 5,0.0
222708000371,Grade 5,0.0
222708000381,Grade 4,0.0
222708000421,Grade 5,0.0
222708000441,Grade 5,0.0
222708000451,Grade 5,0.0
222708000491,Grade 5,0.0
222708000611,Grade 5,0.0
222708000691,Grade 5,0.0
222708000721,Grade 4,0.0
222708000731,Grade 5,0.0
222708000801,Grade 5,0.0
222708000831,Grade 4,0.0
222709000091,Grade 5,0.0
222709000141,Grade 5,0.0
222709000171,Grade 5,0.0
222709000191,Grade 5,0.0
222709000201,Grade 5,0.0
222709000221,Grade 5,0.0
222709000231,Grade 5,0.0
222709000271,Grade 5,0.0
222709000311,Grade 5,0.0
222709000331,Grade 5,0.0
222709000341,Grade 5,0.0
222709000481,Grade 5,0.0
222709000491,Grade 5,0.0
222709000551,Grade 5,0.0
222709000742,Grade 5,0.0
222709000791,Grade 5,0.0
222709000911,Grade 5,0.0
222709000921,Grade 5,0.0
