building_id,damage_grade,prediction
285905001391,Grade 5,0.0
285905001461,Grade 5,0.0
285905001551,Grade 5,0.0
285905001591,Grade 5,0.0
285905001662,Grade 5,0.0
285905001691,Grade 5,0.0
285905001701,Grade 5,0.0
285905001741,Grade 5,0.0
285905001841,Grade 5,0.0
285905001881,Grade 5,0.0
285905001901,Grade 5,0.0
285905001911,Grade 5,0.0
285905001921,Grade 4,0.0
285905002021,Grade 5,0.0
285906002101,Grade 5,0.0
285906002161,Grade 5,0.0
285906002172,Grade 1,4.0
285906002211,Grade 2,4.0
285906002212,Grade 5,0.0
285906002232,Grade 1,4.0
285906002271,Grade 1,4.0
285906002281,Grade 5,0.0
285906002291,Grade 4,0.0
285906002351,Grade 2,0.0
285906002431,Grade 5,0.0
285906002531,Grade 4,0.0
285906002571,Grade 4,0.0
285906002621,Grade 5,0.0
285906002651,Grade 5,0.0
285906002701,Grade 2,0.0
285906002831,Grade 5,0.0
285906002841,Grade 5,0.0
285906002862,Grade 2,0.0
285906002901,Grade 4,0.0
285906002961,Grade 5,0.0
285906002981,Grade 5,0.0
285906003061,Grade 4,0.0
285906003071,Grade 5,0.0
285906003091,Grade 5,0.0
285906003151,Grade 5,0.0
285906003161,Grade 5,0.0
285906003191,Grade 2,0.0
285906003251,Grade 2,0.0
285906003291,Grade 5,0.0
285906003311,Grade 5,0.0
285906003341,Grade 4,0.0
285906003471,Grade 4,0.0
285906003491,Grade 5,0.0
285906003561,Grade 4,0.0
285906003581,Grade 5,0.0
285906003711,Grade 3,0.0
285906003731,Grade 5,0.0
285906003791,Grade 5,0.0
285906003911,Grade 5,0.0
285906003931,Grade 4,0.0
285906004111,Grade 5,0.0
285906004151,Grade 4,0.0
285906004261,Grade 5,0.0
285906004271,Grade 5,0.0
285906004381,Grade 4,0.0
285907000021,Grade 4,0.0
285907000111,Grade 5,0.0
285907000141,Grade 2,0.0
285907000161,Grade 2,4.0
285907000171,Grade 5,0.0
285907000321,Grade 5,0.0
285907000361,Grade 5,0.0
285907000391,Grade 5,0.0
285907000421,Grade 5,0.0
285907000511,Grade 5,0.0
285907000621,Grade 2,0.0
285907000661,Grade 3,0.0
285907000711,Grade 2,0.0
285907000722,Grade 2,0.0
285907000771,Grade 2,0.0
285907000881,Grade 5,0.0
285907000891,Grade 5,0.0
285907000931,Grade 4,0.0
285907000941,Grade 3,0.0
285907000971,Grade 4,0.0
285908000221,Grade 5,0.0
285908000241,Grade 5,0.0
285908000271,Grade 5,0.0
285908000311,Grade 4,0.0
285908000331,Grade 4,0.0
285908000361,Grade 5,0.0
285908000401,Grade 5,0.0
285908000411,Grade 5,0.0
285908000472,Grade 4,0.0
285908000561,Grade 4,0.0
285908000601,Grade 4,0.0
285908000701,Grade 4,0.0
285908000711,Grade 4,0.0
285908000911,Grade 4,0.0
285908000931,Grade 5,0.0
285908001111,Grade 5,0.0
285908001141,Grade 5,0.0
285908001201,Grade 4,0.0
285908001212,Grade 5,0.0
285908001261,Grade 4,0.0
285908001271,Grade 5,0.0
285908001311,Grade 4,0.0
285908001332,Grade 5,0.0
285908001351,Grade 4,0.0
285908001361,Grade 5,0.0
285908001391,Grade 5,0.0
285908001421,Grade 5,0.0
285908001451,Grade 4,0.0
285908001491,Grade 4,0.0
285908001541,Grade 5,0.0
285908001611,Grade 5,0.0
285908001671,Grade 5,0.0
285908001681,Grade 4,0.0
285908001731,Grade 3,0.0
285908001931,Grade 5,0.0
285908001961,Grade 4,0.0
285908002121,Grade 4,0.0
285908002151,Grade 4,0.0
285908002161,Grade 4,0.0
285908002191,Grade 4,0.0
285908002232,Grade 5,0.0
285908002341,Grade 4,0.0
285908002401,Grade 4,0.0
285908002411,Grade 4,0.0
285908002471,Grade 4,0.0
285908002511,Grade 4,0.0
285908002611,Grade 5,0.0
285908002621,Grade 5,0.0
285908002681,Grade 5,0.0
285908002741,Grade 4,0.0
285908002791,Grade 4,0.0
285908002831,Grade 4,0.0
285908002851,Grade 5,0.0
285908002871,Grade 4,0.0
285908002891,Grade 4,0.0
285908003151,Grade 4,0.0
285908003201,Grade 5,0.0
285908003231,Grade 4,0.0
285908003241,Grade 4,0.0
285908003371,Grade 5,0.0
285908003391,Grade 5,0.0
285908003411,Grade 5,0.0
285908003501,Grade 4,0.0
285908003511,Grade 5,0.0
285908003521,Grade 5,0.0
285908003551,Grade 2,4.0
285908003561,Grade 5,0.0
285908003591,Grade 5,0.0
285908003631,Grade 4,0.0
285909000031,Grade 5,0.0
285909000051,Grade 5,0.0
285909000061,Grade 5,0.0
285909000121,Grade 4,0.0
285909000181,Grade 4,0.0
285909000321,Grade 5,0.0
285909000401,Grade 5,0.0
285909000431,Grade 4,0.0
285909000441,Grade 5,0.0
285909000491,Grade 4,0.0
285909000571,Grade 4,0.0
285909000711,Grade 5,0.0
285909000791,Grade 4,0.0
285909000811,Grade 3,0.0
285909000831,Grade 4,0.0
285909000861,Grade 4,0.0
285909000981,Grade 4,0.0
285909001161,Grade 4,0.0
285909001251,Grade 5,0.0
285909001291,Grade 5,0.0
285909001331,Grade 4,0.0
285909001431,Grade 4,0.0
285909001471,Grade 5,0.0
285909001521,Grade 5,0.0
285909001551,Grade 5,0.0
285909001581,Grade 4,0.0
285909001651,Grade 4,0.0
285909001661,Grade 4,0.0
285909001741,Grade 5,0.0
285909001811,Grade 4,0.0
285909001901,Grade 5,0.0
285909001931,Grade 4,0.0
285909001941,Grade 4,0.0
285909002051,Grade 4,0.0
285909002061,Grade 5,0.0
286001000071,Grade 5,0.0
286001000141,Grade 5,0.0
286001000161,Grade 5,0.0
286001000171,Grade 4,0.0
286001000181,Grade 5,0.0
286001000221,Grade 4,0.0
286001000401,Grade 5,0.0
286001000421,Grade 4,0.0
286001000471,Grade 5,0.0
286001000481,Grade 3,0.0
286001000631,Grade 4,0.0
286001000641,Grade 4,0.0
286001000651,Grade 4,0.0
286001000652,Grade 4,0.0
286001000681,Grade 4,0.0
286001000721,Grade 5,0.0
286001000801,Grade 4,0.0
286001000851,Grade 4,0.0
286001000881,Grade 4,0.0
286001000891,Grade 4,0.0
286001000901,Grade 4,0.0
286001000921,Grade 4,0.0
286002000011,Grade 4,0.0
286002000101,Grade 4,0.0
286002000111,Grade 5,0.0
286002000131,Grade 4,0.0
286002000161,Grade 3,0.0
286002000201,Grade 5,0.0
286002000251,Grade 5,0.0
286002000291,Grade 5,0.0
286002000361,Grade 4,0.0
286002000461,Grade 5,0.0
286002000511,Grade 5,0.0
286002000591,Grade 4,0.0
286002000651,Grade 4,0.0
286002000681,Grade 4,0.0
286002000721,Grade 4,0.0
286002000731,Grade 4,0.0
286002000832,Grade 4,0.0
286002000871,Grade 5,0.0
286002000891,Grade 4,0.0
286002000901,Grade 4,0.0
286002000911,Grade 4,0.0
286002000971,Grade 5,0.0
286002000991,Grade 5,0.0
286002001011,Grade 4,0.0
286002001052,Grade 5,0.0
286002001091,Grade 4,0.0
286002001121,Grade 4,0.0
286003000061,Grade 5,0.0
286003000171,Grade 5,0.0
286003000181,Grade 4,0.0
286003000221,Grade 5,0.0
286003000261,Grade 5,0.0
286003000301,Grade 4,0.0
286003000321,Grade 4,0.0
286003000331,Grade 5,0.0
286003000371,Grade 5,0.0
286003000421,Grade 4,0.0
286003000451,Grade 4,0.0
286003000511,Grade 5,0.0
286003000551,Grade 4,0.0
286003000611,Grade 4,0.0
286003000661,Grade 5,0.0
286003000681,Grade 4,0.0
286003000691,Grade 4,0.0
286003000721,Grade 5,0.0
286003000761,Grade 5,0.0
286003000771,Grade 5,0.0
286003000772,Grade 4,0.0
286003000791,Grade 4,0.0
286003000792,Grade 5,0.0
286003000861,Grade 5,0.0
286003000921,Grade 5,0.0
286004000012,Grade 5,0.0
286004000221,Grade 3,0.0
286004000232,Grade 4,0.0
286004000331,Grade 4,0.0
286004000511,Grade 4,0.0
286004000561,Grade 4,0.0
286004000571,Grade 5,0.0
286004000591,Grade 4,0.0
286004000621,Grade 5,0.0
286004000671,Grade 5,0.0
286004000681,Grade 4,0.0
286004000711,Grade 5,0.0
286004000731,Grade 5,0.0
286004000891,Grade 3,0.0
286004000921,Grade 4,0.0
286004001011,Grade 4,0.0
286004001021,Grade 4,0.0
286004001031,Grade 4,0.0
286004001081,Grade 4,0.0
286004001141,Grade 4,0.0
286005000031,Grade 4,0.0
286005000131,Grade 5,0.0
286005000141,Grade 4,0.0
286005000181,Grade 5,0.0
286005000251,Grade 5,0.0
286005000321,Grade 5,0.0
286005000441,Grade 4,0.0
286005000551,Grade 4,0.0
286005000622,Grade 4,0.0
286005000681,Grade 4,0.0
286005000711,Grade 4,0.0
286005000802,Grade 4,0.0
286005000872,Grade 4,0.0
286005000921,Grade 4,0.0
286005000941,Grade 4,0.0
286005000961,Grade 4,0.0
286005000992,Grade 4,0.0
286005001061,Grade 4,0.0
286006000081,Grade 3,0.0
286006000121,Grade 5,0.0
286006000141,Grade 2,0.0
286006000151,Grade 5,0.0
286006000201,Grade 5,0.0
286006000261,Grade 3,0.0
286006000291,Grade 3,0.0
286006000361,Grade 3,0.0
286006000391,Grade 3,0.0
286006000501,Grade 5,0.0
286006000552,Grade 3,0.0
286006000561,Grade 3,0.0
286006000591,Grade 3,0.0
286006000621,Grade 3,0.0
286006000661,Grade 3,0.0
286006000671,Grade 5,0.0
286006000681,Grade 4,0.0
286007000071,Grade 5,0.0
286007000081,Grade 5,0.0
286007000131,Grade 5,0.0
286007000161,Grade 5,0.0
286007000271,Grade 5,0.0
286007000311,Grade 3,0.0
286007000401,Grade 3,0.0
286007000421,Grade 5,0.0
286007000441,Grade 5,0.0
286007000491,Grade 5,0.0
286007000531,Grade 5,0.0
286007000571,Grade 5,0.0
286007000621,Grade 5,0.0
286007000641,Grade 3,0.0
286007000741,Grade 5,0.0
286007000761,Grade 4,0.0
286007000811,Grade 5,0.0
286007000861,Grade 4,0.0
286007000871,Grade 3,0.0
286007000901,Grade 5,0.0
286007000991,Grade 4,0.0
286007001101,Grade 5,0.0
286007001131,Grade 5,0.0
286008000051,Grade 4,0.0
286008000141,Grade 5,0.0
286008000181,Grade 4,0.0
286008000211,Grade 5,0.0
286008000291,Grade 5,0.0
286008000381,Grade 5,0.0
286008000391,Grade 4,0.0
286008000401,Grade 4,0.0
286008000411,Grade 4,0.0
286009000031,Grade 4,0.0
286009000141,Grade 5,0.0
286009000181,Grade 5,0.0
286009000191,Grade 5,0.0
286009000201,Grade 5,0.0
286009000231,Grade 4,0.0
286009000301,Grade 5,0.0
286009000311,Grade 5,0.0
286009000341,Grade 5,0.0
286009000381,Grade 5,0.0
286009000391,Grade 5,0.0
286009000393,Grade 4,0.0
286009000401,Grade 4,0.0
286009000431,Grade 5,0.0
286009000461,Grade 4,0.0
286009000491,Grade 4,0.0
286009000511,Grade 4,0.0
286009000561,Grade 5,0.0
286009000571,Grade 5,0.0
286009000611,Grade 5,0.0
286009000621,Grade 5,0.0
286009000641,Grade 5,0.0
286009000672,Grade 4,0.0
286009000691,Grade 4,0.0
286009000721,Grade 4,0.0
286009000741,Grade 5,0.0
286009000751,Grade 4,0.0
286009000941,Grade 4,0.0
286009001091,Grade 4,0.0
286009001101,Grade 5,0.0
286101000121,Grade 4,0.0
286101000151,Grade 5,0.0
286101000161,Grade 5,0.0
286101000231,Grade 5,0.0
286101000311,Grade 5,0.0
286101000411,Grade 5,0.0
286101000431,Grade 5,0.0
286101000541,Grade 5,0.0
286101000641,Grade 5,0.0
286101000721,Grade 5,0.0
286101000741,Grade 4,4.0
286101000831,Grade 5,0.0
286101000851,Grade 4,0.0
286101000871,Grade 5,0.0
286101000931,Grade 5,0.0
286101000951,Grade 5,0.0
286101000991,Grade 5,0.0
286101001001,Grade 5,0.0
286101001041,Grade 5,0.0
286101001091,Grade 5,0.0
286101001121,Grade 5,0.0
286101001181,Grade 5,0.0
286101001191,Grade 5,0.0
286101001201,Grade 5,0.0
286101001221,Grade 5,0.0
286101001241,Grade 5,0.0
286101001301,Grade 5,0.0
286101001321,Grade 5,0.0
286101001351,Grade 5,0.0
286101001411,Grade 4,0.0
286101001431,Grade 4,0.0
286101001441,Grade 5,0.0
286101001461,Grade 5,0.0
286101001471,Grade 4,0.0
286101001501,Grade 5,0.0
286101001511,Grade 5,0.0
286101001521,Grade 5,0.0
286101001541,Grade 5,0.0
286101001571,Grade 4,4.0
286101001591,Grade 3,4.0
286101001611,Grade 5,0.0
286101001661,Grade 5,0.0
286101001691,Grade 5,0.0
286101001701,Grade 5,0.0
286101001711,Grade 5,0.0
286101001861,Grade 5,0.0
286101001881,Grade 4,0.0
286101001931,Grade 5,0.0
286101001961,Grade 5,0.0
286101001981,Grade 1,4.0
286101002021,Grade 5,0.0
286101002061,Grade 5,0.0
286101002071,Grade 5,0.0
286101002101,Grade 5,0.0
286101002151,Grade 4,4.0
286101002271,Grade 5,0.0
286101002331,Grade 5,0.0
286101002351,Grade 5,0.0
286101002391,Grade 5,0.0
286101002401,Grade 5,0.0
286101002461,Grade 5,0.0
286102000011,Grade 5,0.0
286102000021,Grade 4,0.0
286102000023,Grade 5,0.0
286102000031,Grade 5,0.0
286102000041,Grade 5,0.0
286102000042,Grade 5,0.0
286102000361,Grade 5,0.0
286102000451,Grade 5,0.0
286102000481,Grade 5,0.0
286102000634,Grade 5,0.0
286102000671,Grade 5,0.0
286102000781,Grade 5,0.0
286102000791,Grade 5,0.0
286102000812,Grade 5,0.0
286102000841,Grade 5,0.0
286102000911,Grade 3,0.0
286102000941,Grade 5,0.0
286102000961,Grade 5,0.0
286102000971,Grade 5,0.0
286102001011,Grade 5,0.0
286102001021,Grade 5,0.0
286102001061,Grade 5,0.0
286102001071,Grade 5,0.0
286102001073,Grade 5,0.0
286102001082,Grade 5,0.0
286102001091,Grade 5,0.0
286102001281,Grade 5,0.0
286102001321,Grade 5,0.0
286102001351,Grade 5,0.0
286102001371,Grade 2,4.0
286102001421,Grade 4,0.0
286102001471,Grade 5,0.0
286102001591,Grade 5,0.0
286102001641,Grade 5,0.0
286102001661,Grade 5,0.0
286102001671,Grade 5,0.0
286102001711,Grade 5,0.0
286102001771,Grade 5,0.0
286102001831,Grade 5,0.0
286102001881,Grade 5,0.0
286102001891,Grade 5,0.0
286102001921,Grade 5,0.0
286102001931,Grade 5,0.0
286102002081,Grade 5,0.0
286102002101,Grade 4,4.0
286103000031,Grade 5,0.0
286103000041,Grade 5,0.0
286103000061,Grade 5,0.0
286103000101,Grade 5,0.0
286103000211,Grade 4,0.0
286103000301,Grade 5,0.0
286103000341,Grade 4,0.0
286103000361,Grade 4,0.0
286103000381,Grade 5,0.0
286103000421,Grade 4,0.0
286103000431,Grade 4,0.0
286103000531,Grade 4,0.0
286103000551,Grade 4,0.0
286103000661,Grade 4,0.0
286103000701,Grade 3,0.0
286103000711,Grade 1,4.0
286103000771,Grade 3,0.0
286103000781,Grade 4,0.0
286103000791,Grade 5,0.0
286103000821,Grade 4,0.0
286103000851,Grade 4,0.0
286103000881,Grade 1,4.0
286103000971,Grade 4,0.0
286103000981,Grade 4,0.0
286103001081,Grade 5,0.0
286103001121,Grade 4,0.0
286103001131,Grade 5,0.0
286103001161,Grade 4,0.0
286103001181,Grade 5,0.0
286103001241,Grade 3,0.0
286103001321,Grade 5,0.0
286103001361,Grade 4,0.0
286103001391,Grade 5,0.0
286103001401,Grade 4,0.0
286103001471,Grade 5,0.0
286103001561,Grade 5,0.0
286103001571,Grade 5,0.0
286103001581,Grade 5,0.0
286103001681,Grade 5,0.0
286103001691,Grade 4,0.0
286103001702,Grade 2,0.0
286103001751,Grade 5,0.0
286103001811,Grade 5,0.0
286103001831,Grade 5,0.0
286103002061,Grade 5,0.0
286103002091,Grade 5,0.0
286103002171,Grade 5,0.0
286103002181,Grade 5,0.0
286103002341,Grade 5,0.0
286103002371,Grade 4,0.0
286103002391,Grade 5,0.0
286103002431,Grade 4,0.0
286103002471,Grade 5,0.0
286103002501,Grade 5,0.0
286103002541,Grade 5,0.0
286103002601,Grade 5,0.0
286103002621,Grade 5,0.0
286103002641,Grade 5,0.0
286103002651,Grade 5,0.0
286103002691,Grade 5,0.0
286103002701,Grade 5,0.0
286104000021,Grade 5,0.0
286104000061,Grade 4,0.0
286104000081,Grade 4,0.0
286104000211,Grade 4,0.0
286104000271,Grade 5,0.0
286104000281,Grade 4,0.0
286104000331,Grade 4,0.0
286104000371,Grade 4,0.0
286104000441,Grade 5,0.0
286104000461,Grade 4,0.0
286104000471,Grade 4,0.0
286104000501,Grade 4,0.0
286104000511,Grade 4,0.0
286104000651,Grade 4,0.0
286104000661,Grade 5,0.0
286104000751,Grade 4,0.0
286104000801,Grade 5,0.0
286104000871,Grade 4,0.0
286104001051,Grade 5,0.0
286104001091,Grade 5,0.0
286104001101,Grade 5,0.0
286104001131,Grade 5,0.0
286104001181,Grade 4,0.0
286104001211,Grade 5,0.0
286104001221,Grade 5,0.0
286104001361,Grade 5,0.0
286104001401,Grade 5,0.0
286104001421,Grade 5,0.0
286104001451,Grade 5,0.0
286104001461,Grade 5,0.0
286104001491,Grade 4,0.0
286104001631,Grade 5,0.0
286104001632,Grade 4,0.0
286104001681,Grade 5,0.0
286104001721,Grade 5,0.0
286104001741,Grade 5,0.0
286104001791,Grade 4,0.0
286104001811,Grade 5,0.0
286104001821,Grade 5,0.0
286104001841,Grade 4,0.0
286104001891,Grade 5,0.0
286104001991,Grade 5,0.0
286104002011,Grade 5,0.0
286104002111,Grade 4,0.0
286104002141,Grade 5,0.0
286104002191,Grade 5,0.0
286104002201,Grade 5,0.0
286104002211,Grade 5,0.0
286104002321,Grade 4,0.0
286104002341,Grade 5,0.0
286104002391,Grade 5,0.0
286104002411,Grade 4,0.0
286105000051,Grade 5,0.0
286105000111,Grade 5,0.0
286105000131,Grade 4,0.0
286105000151,Grade 4,0.0
286105000161,Grade 5,0.0
286105000191,Grade 4,0.0
286105000411,Grade 5,0.0
286105000421,Grade 4,0.0
286105000461,Grade 4,0.0
286105000531,Grade 5,0.0
286105000541,Grade 4,0.0
286105000671,Grade 4,0.0
286105000711,Grade 4,0.0
286105000771,Grade 4,0.0
286105000781,Grade 4,0.0
286105000791,Grade 4,0.0
286105000821,Grade 4,0.0
286105000831,Grade 4,0.0
286105000921,Grade 4,0.0
286105000981,Grade 4,0.0
286106000071,Grade 4,0.0
286106000101,Grade 4,0.0
286106000111,Grade 4,0.0
286106000131,Grade 5,0.0
286106000261,Grade 4,0.0
286106000282,Grade 2,4.0
286106000291,Grade 5,0.0
286106000331,Grade 5,0.0
286106000351,Grade 2,4.0
286106000412,Grade 4,0.0
286106000451,Grade 5,0.0
286106000461,Grade 5,0.0
286106000471,Grade 5,0.0
286106000581,Grade 4,0.0
286106000641,Grade 5,0.0
286106000691,Grade 4,0.0
286106000711,Grade 5,0.0
286106000721,Grade 4,0.0
286106000761,Grade 4,0.0
286106000811,Grade 4,0.0
286106000851,Grade 5,0.0
286106000861,Grade 4,0.0
286106000961,Grade 5,0.0
286106000991,Grade 1,4.0
286106001001,Grade 5,0.0
286106001021,Grade 5,0.0
286106001181,Grade 4,0.0
286106001331,Grade 5,0.0
286106001341,Grade 5,0.0
286106001351,Grade 4,0.0
286106001381,Grade 4,0.0
286106001391,Grade 4,0.0
286106001421,Grade 4,0.0
286106001461,Grade 4,0.0
286106001531,Grade 5,0.0
286107000041,Grade 5,0.0
286107000081,Grade 2,0.0
286107000091,Grade 4,0.0
286107000111,Grade 5,0.0
286107000241,Grade 4,0.0
286107000331,Grade 4,0.0
286107000371,Grade 4,0.0
286107000461,Grade 5,0.0
286107000571,Grade 4,0.0
286107000601,Grade 4,0.0
286107000672,Grade 2,0.0
286107000681,Grade 4,0.0
286107000731,Grade 4,0.0
286107000751,Grade 4,0.0
286107000831,Grade 4,0.0
286107000862,Grade 4,0.0
286108000011,Grade 5,0.0
286108000041,Grade 5,0.0
286108000051,Grade 5,0.0
286108000101,Grade 5,0.0
286108000221,Grade 5,0.0
286108000281,Grade 5,0.0
286108000291,Grade 5,0.0
286108000311,Grade 5,0.0
286108000331,Grade 5,0.0
286108000411,Grade 5,0.0
286108000471,Grade 4,0.0
286108000542,Grade 5,0.0
286108000551,Grade 5,0.0
286108000571,Grade 4,0.0
286108000711,Grade 5,0.0
286108000731,Grade 4,0.0
286108000751,Grade 4,0.0
286109000091,Grade 5,0.0
286109000211,Grade 5,0.0
286109000221,Grade 1,4.0
286109000271,Grade 5,0.0
286109000331,Grade 5,0.0
286109000471,Grade 5,0.0
286109000491,Grade 5,0.0
286109000501,Grade 5,0.0
286109000621,Grade 5,0.0
286109000681,Grade 5,0.0
286109000691,Grade 5,0.0
286109000712,Grade 3,0.0
286109000721,Grade 5,0.0
286109000741,Grade 5,0.0
286109000771,Grade 5,0.0
286109000791,Grade 5,0.0
286109000821,Grade 5,0.0
286109000831,Grade 5,0.0
286109000851,Grade 5,0.0
286109000891,Grade 5,0.0
286109000921,Grade 5,0.0
286109001021,Grade 5,0.0
286109001071,Grade 5,0.0
286109001182,Grade 1,4.0
286109001191,Grade 5,0.0
286109001271,Grade 5,0.0
286109001281,Grade 5,0.0
286109001381,Grade 5,0.0
286109001462,Grade 5,0.0
286109001471,Grade 5,0.0
286109001521,Grade 5,0.0
286201000021,Grade 2,0.0
286201000061,Grade 3,0.0
286201000101,Grade 5,0.0
286201000111,Grade 5,0.0
286201000251,Grade 5,0.0
286201000261,Grade 5,0.0
286201000301,Grade 5,0.0
286201000331,Grade 5,0.0
286201000351,Grade 5,0.0
286201000391,Grade 4,0.0
286201000401,Grade 5,0.0
286201000411,Grade 4,0.0
286201000441,Grade 4,0.0
286201000491,Grade 5,0.0
286201000511,Grade 5,0.0
286201000551,Grade 5,0.0
286201000571,Grade 5,0.0
286201000671,Grade 5,0.0
286201000701,Grade 5,0.0
286201000751,Grade 5,0.0
286201000771,Grade 4,0.0
286201000791,Grade 4,0.0
286201000821,Grade 5,0.0
286201000891,Grade 5,0.0
286201000971,Grade 5,0.0
286201001111,Grade 4,0.0
286201001121,Grade 5,0.0
286201001221,Grade 4,0.0
286201001231,Grade 5,0.0
286201001281,Grade 5,0.0
286201001351,Grade 5,0.0
286201001371,Grade 5,0.0
286201001491,Grade 4,0.0
286201001611,Grade 5,0.0
286201001691,Grade 5,0.0
286201001771,Grade 5,0.0
286201001871,Grade 5,0.0
286201001881,Grade 5,0.0
286201001901,Grade 3,0.0
286201001931,Grade 5,0.0
286201001971,Grade 4,0.0
286201001991,Grade 5,0.0
286201002011,Grade 4,0.0
286201002091,Grade 3,0.0
286201002121,Grade 5,0.0
286201002211,Grade 5,0.0
286201002261,Grade 4,0.0
286201002281,Grade 5,0.0
286201002291,Grade 5,0.0
286201002321,Grade 5,0.0
286201002331,Grade 5,0.0
286201002341,Grade 5,0.0
286201002351,Grade 5,0.0
286201002371,Grade 5,0.0
286202000021,Grade 5,0.0
286202000031,Grade 4,0.0
286202000071,Grade 5,0.0
286202000081,Grade 5,0.0
286202000111,Grade 5,0.0
286202000281,Grade 5,0.0
286202000301,Grade 5,0.0
286202000341,Grade 5,0.0
286202000351,Grade 5,0.0
286202000391,Grade 5,0.0
286202000461,Grade 5,0.0
286202000491,Grade 5,0.0
286202000551,Grade 4,0.0
286202000571,Grade 5,0.0
286202000611,Grade 4,0.0
286202000651,Grade 5,0.0
286202000671,Grade 5,0.0
286202000761,Grade 5,0.0
286202000781,Grade 5,0.0
286202000811,Grade 5,0.0
286202000821,Grade 5,0.0
286202000831,Grade 5,0.0
286202000861,Grade 5,0.0
286202000871,Grade 5,0.0
286203000011,Grade 5,0.0
286203000012,Grade 5,0.0
286203000021,Grade 5,0.0
286203000031,Grade 5,0.0
286203000041,Grade 4,0.0
286203000081,Grade 5,0.0
286203000131,Grade 5,0.0
286203000171,Grade 5,0.0
286204000032,Grade 5,0.0
286204000081,Grade 5,0.0
286204000381,Grade 5,0.0
286204000401,Grade 5,0.0
286204000461,Grade 5,0.0
