building_id,damage_grade,prediction
246602000101,Grade 3,0.0
246602000121,Grade 5,0.0
246602000141,Grade 5,0.0
246602000161,Grade 5,0.0
246602000181,Grade 4,0.0
246602000221,Grade 4,0.0
246602000231,Grade 3,0.0
246602000251,Grade 3,0.0
246602000252,Grade 2,4.0
246602000261,Grade 5,0.0
246602000271,Grade 2,0.0
246602000361,Grade 4,0.0
246602000382,Grade 5,0.0
246602000441,Grade 3,0.0
246602000551,Grade 4,0.0
246602000642,Grade 2,4.0
246602000781,Grade 4,0.0
246602000891,Grade 5,0.0
246602000931,Grade 3,0.0
246602001011,Grade 4,0.0
246602001031,Grade 4,0.0
246602001072,Grade 4,0.0
246602001091,Grade 2,4.0
246602001111,Grade 4,0.0
246602001151,Grade 4,0.0
246602001182,Grade 4,0.0
246602001311,Grade 4,0.0
246602001351,Grade 4,0.0
246602001361,Grade 4,0.0
246602001392,Grade 5,0.0
246602001411,Grade 4,0.0
246602001491,Grade 3,0.0
246602001531,Grade 4,0.0
246602001611,Grade 2,0.0
246602002001,Grade 4,0.0
246602002031,Grade 4,0.0
246602002051,Grade 2,0.0
246603000011,Grade 4,0.0
246603000021,Grade 2,0.0
246603000161,Grade 4,0.0
246603000191,Grade 2,0.0
246603000311,Grade 5,0.0
246603000321,Grade 4,0.0
246603000401,Grade 3,0.0
246603000461,Grade 3,0.0
246603000471,Grade 4,0.0
246603000481,Grade 3,0.0
246603000551,Grade 5,0.0
246603000641,Grade 2,0.0
246603000841,Grade 2,0.0
246603000891,Grade 3,0.0
246603001041,Grade 2,0.0
246603001061,Grade 5,0.0
246603001071,Grade 2,0.0
246603001101,Grade 2,0.0
246603001151,Grade 3,0.0
246603001171,Grade 4,0.0
246603001261,Grade 4,0.0
246603001291,Grade 2,0.0
246603001401,Grade 3,0.0
246603001551,Grade 3,0.0
246604000011,Grade 5,0.0
246604000071,Grade 5,0.0
246604000251,Grade 3,0.0
246604000261,Grade 3,0.0
246604000321,Grade 3,0.0
246604000361,Grade 3,0.0
246604000491,Grade 3,0.0
246604000541,Grade 1,4.0
246604000551,Grade 3,0.0
246604000561,Grade 3,0.0
246604000711,Grade 3,0.0
246604000721,Grade 3,0.0
246604000741,Grade 3,0.0
246604000751,Grade 3,0.0
246604000811,Grade 1,4.0
246604000821,Grade 3,0.0
246604000842,Grade 4,0.0
246604000871,Grade 2,0.0
246604000882,Grade 3,4.0
246604000922,Grade 5,0.0
246604000942,Grade 1,4.0
246604000951,Grade 3,0.0
246604000981,Grade 3,0.0
246604001021,Grade 2,0.0
246604001083,Grade 5,0.0
246604001101,Grade 2,0.0
246604001111,Grade 2,0.0
246604001121,Grade 2,0.0
246604001191,Grade 2,0.0
246604001215,Grade 2,0.0
246604001231,Grade 3,4.0
246604001241,Grade 3,4.0
246604001243,Grade 3,0.0
246604001261,Grade 3,0.0
246604001271,Grade 2,4.0
246604001311,Grade 2,0.0
246604001391,Grade 5,0.0
246604001431,Grade 3,0.0
246604001441,Grade 5,0.0
246604001471,Grade 2,0.0
246604001541,Grade 5,0.0
246604001571,Grade 3,0.0
246604001581,Grade 3,0.0
246604001611,Grade 3,0.0
246604001671,Grade 2,0.0
246604001691,Grade 5,0.0
246604001771,Grade 3,0.0
246604001911,Grade 2,0.0
246604002001,Grade 3,0.0
246604002161,Grade 2,0.0
246604002251,Grade 5,0.0
246604002341,Grade 3,0.0
246604002391,Grade 2,4.0
246604002401,Grade 2,4.0
246604002491,Grade 2,0.0
246604002511,Grade 3,0.0
246604002571,Grade 2,0.0
246604002601,Grade 2,0.0
246604002611,Grade 2,0.0
246604002621,Grade 2,0.0
246604002671,Grade 3,0.0
246604002701,Grade 2,0.0
246604002781,Grade 2,0.0
246604002862,Grade 3,0.0
246604002911,Grade 2,4.0
246604002961,Grade 1,0.0
246605000041,Grade 4,0.0
246605000071,Grade 1,4.0
246605000181,Grade 1,0.0
246605000231,Grade 2,0.0
246605000241,Grade 3,0.0
246605000251,Grade 2,0.0
246605000261,Grade 4,0.0
246605000361,Grade 3,0.0
246605000381,Grade 3,0.0
246605000501,Grade 5,0.0
246605000541,Grade 4,0.0
246605000581,Grade 3,0.0
246605000671,Grade 3,0.0
246605000691,Grade 4,0.0
246605000701,Grade 4,0.0
246605000761,Grade 3,0.0
246605000781,Grade 3,0.0
246605000811,Grade 3,0.0
246605000832,Grade 3,0.0
246605000941,Grade 2,4.0
246605000971,Grade 3,0.0
246605001001,Grade 3,0.0
246605001041,Grade 5,0.0
246605001071,Grade 4,0.0
246605001092,Grade 5,0.0
246605001131,Grade 5,0.0
246605001172,Grade 5,0.0
246605001181,Grade 5,0.0
246605001182,Grade 4,0.0
246605001371,Grade 3,0.0
246605001421,Grade 3,0.0
246605001431,Grade 4,0.0
246605001441,Grade 3,0.0
246605001521,Grade 5,0.0
246605001561,Grade 1,4.0
246605001571,Grade 5,0.0
246605001731,Grade 5,0.0
246605001761,Grade 5,0.0
246605001811,Grade 5,0.0
246605001831,Grade 4,0.0
246605001841,Grade 5,0.0
246605001851,Grade 5,0.0
246605001881,Grade 5,0.0
246605001911,Grade 5,0.0
246605002071,Grade 2,4.0
246605002081,Grade 5,0.0
246605002111,Grade 3,0.0
246605002121,Grade 3,0.0
246605002181,Grade 5,0.0
246605002221,Grade 3,0.0
246605002251,Grade 3,0.0
246605002341,Grade 5,0.0
246605002411,Grade 4,0.0
246605002421,Grade 4,0.0
246605002431,Grade 3,0.0
246605002481,Grade 4,0.0
246605002501,Grade 4,0.0
246605002561,Grade 3,0.0
246605002601,Grade 5,0.0
246605002691,Grade 5,0.0
246605002801,Grade 3,0.0
246605002921,Grade 5,0.0
246605002981,Grade 5,0.0
246606000032,Grade 2,4.0
246606000061,Grade 3,0.0
246606000062,Grade 1,4.0
246606000081,Grade 1,4.0
246606000092,Grade 4,0.0
246606000321,Grade 4,0.0
246606000421,Grade 1,4.0
246606010011,Grade 4,0.0
246606010041,Grade 4,0.0
246606010092,Grade 1,4.0
246606010112,Grade 3,0.0
246606010121,Grade 4,0.0
246606010171,Grade 4,0.0
246606010281,Grade 4,0.0
246606010291,Grade 5,0.0
246606010311,Grade 3,0.0
246606010321,Grade 1,4.0
246606010331,Grade 3,4.0
246606010341,Grade 2,4.0
246606010381,Grade 4,0.0
246606010582,Grade 5,0.0
246606010641,Grade 2,4.0
246606010651,Grade 4,0.0
246606010731,Grade 3,4.0
246606010741,Grade 4,0.0
246606010771,Grade 2,0.0
246606010831,Grade 2,4.0
246606010851,Grade 1,4.0
246606010921,Grade 1,4.0
246606010961,Grade 1,4.0
246606010991,Grade 2,4.0
246606011101,Grade 2,4.0
246606011112,Grade 2,4.0
246606011121,Grade 4,0.0
246606011242,Grade 3,0.0
246606011243,Grade 2,4.0
246606011272,Grade 4,0.0
246606011291,Grade 3,0.0
246606011321,Grade 4,4.0
246606011331,Grade 2,4.0
246606011351,Grade 2,4.0
246606011381,Grade 2,4.0
246606011431,Grade 4,0.0
246606011471,Grade 4,0.0
246606011531,Grade 4,0.0
246606011541,Grade 2,4.0
246606011581,Grade 4,0.0
246606011591,Grade 3,0.0
246606011601,Grade 4,0.0
246606011611,Grade 4,0.0
246606011631,Grade 4,0.0
246606011641,Grade 4,0.0
246606011671,Grade 4,0.0
246606011691,Grade 4,0.0
246606011741,Grade 5,0.0
246606011751,Grade 4,0.0
246606011771,Grade 2,4.0
246606011851,Grade 2,0.0
246606011941,Grade 4,0.0
246606012041,Grade 4,0.0
246606012061,Grade 4,0.0
246606012131,Grade 4,0.0
246606012161,Grade 4,0.0
246606012171,Grade 4,0.0
246606012271,Grade 3,4.0
246606012341,Grade 2,0.0
246606012421,Grade 4,0.0
246606012551,Grade 4,0.0
246606012562,Grade 3,0.0
246606012572,Grade 4,0.0
246606012641,Grade 1,4.0
246606012661,Grade 5,0.0
246606012671,Grade 1,4.0
246606012672,Grade 4,0.0
246606012682,Grade 3,0.0
246606012721,Grade 1,4.0
246606012741,Grade 3,0.0
246606012751,Grade 3,0.0
246606012801,Grade 5,0.0
246606020061,Grade 5,0.0
246606020111,Grade 3,0.0
246606020141,Grade 4,0.0
246606020161,Grade 5,0.0
246606020181,Grade 5,0.0
246606020191,Grade 4,0.0
246606020271,Grade 4,0.0
246606020312,Grade 3,0.0
246606020331,Grade 4,0.0
246606020401,Grade 5,0.0
246606020471,Grade 2,4.0
246606020601,Grade 3,4.0
246606020661,Grade 3,0.0
246606020731,Grade 2,4.0
246606020841,Grade 4,0.0
246606020881,Grade 3,0.0
246606020941,Grade 2,4.0
246606021071,Grade 3,0.0
246606021201,Grade 5,0.0
246606021211,Grade 3,0.0
246606021221,Grade 4,0.0
246606021241,Grade 4,4.0
246606021271,Grade 3,0.0
246606021281,Grade 5,0.0
246606021301,Grade 4,0.0
246606021361,Grade 3,0.0
246606021372,Grade 4,0.0
246606021391,Grade 3,4.0
246606021421,Grade 2,4.0
246606021461,Grade 4,0.0
246606021481,Grade 2,4.0
246606021521,Grade 5,0.0
246606021561,Grade 4,0.0
246606021581,Grade 5,0.0
246606021611,Grade 4,0.0
246606021661,Grade 3,0.0
246606021761,Grade 3,0.0
246606021791,Grade 4,0.0
246606021811,Grade 4,0.0
246606021911,Grade 4,0.0
246606022101,Grade 2,0.0
246606022171,Grade 5,0.0
246606022172,Grade 5,0.0
246606022181,Grade 5,0.0
246606022342,Grade 3,0.0
246606022421,Grade 4,0.0
246606022431,Grade 4,0.0
246606022441,Grade 4,0.0
246606022462,Grade 2,4.0
246606022481,Grade 4,0.0
246606022511,Grade 4,0.0
246606022531,Grade 3,4.0
246606022631,Grade 4,0.0
246606022701,Grade 4,0.0
246606022741,Grade 4,0.0
246606022791,Grade 4,0.0
246606022811,Grade 2,4.0
246606022861,Grade 5,0.0
246606022881,Grade 3,0.0
246606022891,Grade 3,0.0
246606022941,Grade 4,0.0
246606022951,Grade 4,0.0
246606023021,Grade 4,0.0
246606023052,Grade 4,0.0
246606023082,Grade 4,0.0
246606023091,Grade 2,4.0
246606023162,Grade 4,0.0
246606023181,Grade 4,0.0
246607000021,Grade 5,0.0
246607000201,Grade 4,0.0
246607000211,Grade 4,0.0
246607000221,Grade 4,0.0
246607000281,Grade 4,0.0
246607000311,Grade 5,0.0
246607000331,Grade 5,0.0
246607000371,Grade 5,0.0
246607000381,Grade 5,0.0
246607000441,Grade 4,0.0
246607000461,Grade 4,0.0
246607000611,Grade 4,0.0
246607000681,Grade 4,0.0
246607000751,Grade 4,0.0
246607000841,Grade 4,0.0
246607000862,Grade 5,0.0
246607000871,Grade 3,0.0
246607000882,Grade 4,4.0
246607000901,Grade 4,0.0
246607000991,Grade 4,0.0
246607001171,Grade 4,0.0
246607001231,Grade 2,4.0
246607001232,Grade 4,0.0
246607001251,Grade 3,4.0
246607001281,Grade 3,4.0
246607001331,Grade 4,0.0
246607001391,Grade 4,0.0
246607001501,Grade 5,0.0
246607001511,Grade 4,0.0
246607001541,Grade 5,0.0
246607001561,Grade 4,0.0
246607001631,Grade 5,0.0
246607001641,Grade 4,0.0
246607001651,Grade 4,0.0
246607001691,Grade 4,0.0
246607001791,Grade 4,0.0
246607001821,Grade 4,0.0
246607001841,Grade 2,0.0
246607001851,Grade 5,0.0
246607001861,Grade 4,0.0
246607001941,Grade 4,0.0
246607002071,Grade 4,0.0
246607002081,Grade 4,0.0
246607002101,Grade 4,0.0
246607002151,Grade 4,0.0
246607002191,Grade 4,0.0
246607002201,Grade 4,0.0
246607002261,Grade 4,0.0
246607002281,Grade 4,0.0
246607002401,Grade 5,0.0
246607002411,Grade 4,0.0
246607002431,Grade 4,0.0
246607002441,Grade 4,0.0
246607002461,Grade 3,0.0
246607002501,Grade 2,0.0
246607002571,Grade 4,0.0
246607002611,Grade 2,0.0
246607002641,Grade 4,0.0
246607002731,Grade 3,4.0
246607002821,Grade 4,0.0
246607002841,Grade 4,0.0
246607002851,Grade 4,0.0
246607002891,Grade 3,4.0
246607002901,Grade 4,0.0
246607002911,Grade 3,4.0
246607002921,Grade 4,0.0
246607002951,Grade 2,4.0
246607003011,Grade 4,0.0
246607003031,Grade 4,0.0
246607003151,Grade 4,0.0
246607003181,Grade 4,0.0
246607003351,Grade 4,0.0
246607003381,Grade 4,0.0
246608000082,Grade 3,0.0
246608000141,Grade 3,0.0
246608000201,Grade 2,0.0
246608000221,Grade 5,0.0
246608000231,Grade 4,0.0
246608000241,Grade 4,0.0
246608000251,Grade 3,0.0
246608000352,Grade 4,0.0
246608000361,Grade 5,0.0
246608000371,Grade 4,0.0
246608000411,Grade 4,0.0
246608000421,Grade 5,0.0
246608000511,Grade 5,0.0
246608000541,Grade 5,0.0
246608000611,Grade 4,0.0
246608000641,Grade 4,4.0
246608000661,Grade 5,0.0
246608000701,Grade 5,0.0
246608000722,Grade 4,0.0
246608000771,Grade 4,0.0
246608000941,Grade 5,0.0
246608000961,Grade 5,0.0
246608001001,Grade 5,0.0
246608001071,Grade 5,0.0
246608001081,Grade 5,0.0
246608001121,Grade 5,0.0
246608001141,Grade 5,0.0
246608001151,Grade 5,0.0
246608001171,Grade 5,0.0
246608001181,Grade 5,0.0
246608001301,Grade 5,0.0
246608001311,Grade 5,0.0
246608001331,Grade 5,0.0
246608001391,Grade 5,0.0
246608001501,Grade 5,0.0
246608001541,Grade 5,0.0
246608001551,Grade 5,0.0
246608001681,Grade 5,0.0
246608001751,Grade 5,0.0
246608001792,Grade 4,0.0
246608001821,Grade 4,0.0
246608001871,Grade 4,0.0
246608001901,Grade 3,0.0
246608001931,Grade 5,0.0
246608001951,Grade 5,0.0
246608001981,Grade 3,0.0
246608002061,Grade 5,0.0
246608002091,Grade 5,0.0
246608002141,Grade 4,0.0
246608002151,Grade 4,0.0
246608002181,Grade 5,0.0
246608002191,Grade 5,0.0
246608002201,Grade 4,0.0
246608002291,Grade 5,0.0
246608002301,Grade 4,0.0
246608002311,Grade 4,0.0
246608002341,Grade 5,0.0
246608002391,Grade 4,0.0
246608002421,Grade 4,0.0
246608002451,Grade 2,0.0
246608002531,Grade 5,0.0
246608002541,Grade 5,0.0
246608002542,Grade 5,0.0
246608002551,Grade 4,0.0
246608002581,Grade 4,0.0
246608002591,Grade 5,0.0
246608002621,Grade 4,0.0
246608002732,Grade 2,4.0
246608002761,Grade 5,0.0
246608002771,Grade 5,0.0
246608002791,Grade 3,0.0
246608002801,Grade 5,0.0
246608002921,Grade 5,0.0
246608002931,Grade 4,0.0
246608002971,Grade 3,0.0
246608003001,Grade 2,4.0
246608003011,Grade 1,4.0
246608003031,Grade 5,0.0
246608003091,Grade 5,0.0
246608003321,Grade 5,0.0
246609000131,Grade 3,0.0
246609000141,Grade 3,0.0
246609000151,Grade 5,0.0
246609000211,Grade 3,0.0
246609000491,Grade 3,0.0
246609000501,Grade 3,0.0
246609000502,Grade 2,0.0
246609000511,Grade 3,0.0
246609000541,Grade 3,0.0
246609000611,Grade 2,0.0
246609000661,Grade 3,0.0
246609000701,Grade 3,0.0
246609000711,Grade 3,0.0
246609000731,Grade 3,0.0
246609000751,Grade 3,0.0
246609000871,Grade 2,0.0
246609000901,Grade 3,0.0
246609000941,Grade 2,0.0
246609000991,Grade 2,0.0
246609001091,Grade 5,0.0
246609001101,Grade 3,0.0
246609001241,Grade 3,0.0
246609001261,Grade 2,4.0
246609001301,Grade 5,0.0
246609001451,Grade 3,0.0
246609001491,Grade 2,0.0
246609001571,Grade 3,0.0
246609001621,Grade 3,0.0
246609001641,Grade 4,0.0
246609001671,Grade 3,0.0
246609001682,Grade 5,0.0
246609001701,Grade 5,0.0
246609001711,Grade 2,0.0
246609001811,Grade 3,0.0
246609001871,Grade 3,0.0
246609001931,Grade 3,0.0
246609001951,Grade 5,0.0
246609002011,Grade 3,0.0
246609002051,Grade 2,0.0
246609002101,Grade 4,0.0
246609002141,Grade 2,0.0
246609002161,Grade 3,0.0
246609002191,Grade 2,0.0
246609002231,Grade 5,0.0
246609002261,Grade 3,0.0
246609002281,Grade 5,0.0
246609002311,Grade 3,0.0
246609002361,Grade 4,0.0
246609002391,Grade 2,0.0
246609002401,Grade 2,0.0
246609002421,Grade 2,0.0
246609002432,Grade 2,0.0
246609002481,Grade 2,0.0
246609002491,Grade 3,0.0
246609002492,Grade 3,0.0
246609002531,Grade 3,0.0
246609002561,Grade 2,0.0
246609002582,Grade 1,4.0
246609002591,Grade 3,0.0
246609002691,Grade 3,0.0
246609002772,Grade 2,0.0
246609002841,Grade 3,0.0
246609002902,Grade 5,0.0
246609002971,Grade 4,0.0
246609003091,Grade 3,0.0
246609003231,Grade 3,0.0
246609003311,Grade 2,0.0
246609003331,Grade 4,0.0
246609003351,Grade 3,0.0
246609003381,Grade 5,0.0
246609003392,Grade 3,0.0
246609003471,Grade 5,0.0
246609003521,Grade 1,4.0
246609003541,Grade 3,0.0
246609003591,Grade 5,0.0
246609003762,Grade 1,4.0
246609003781,Grade 3,0.0
246609003871,Grade 5,0.0
246609003951,Grade 3,0.0
246609003961,Grade 1,0.0
246609003981,Grade 3,0.0
246609004001,Grade 3,0.0
246609004021,Grade 4,0.0
246609004131,Grade 4,0.0
246609004141,Grade 5,0.0
246701000041,Grade 3,0.0
246701000161,Grade 3,0.0
246701000222,Grade 4,0.0
246701000271,Grade 4,0.0
246701000381,Grade 4,0.0
246701000391,Grade 3,0.0
246701000421,Grade 4,0.0
246701000451,Grade 2,4.0
246701000471,Grade 4,0.0
246701000531,Grade 3,0.0
246701000551,Grade 4,0.0
246701000611,Grade 3,0.0
246701000641,Grade 3,0.0
246701000651,Grade 3,0.0
246701000741,Grade 3,0.0
246701000811,Grade 4,0.0
246701000812,Grade 4,0.0
246701000861,Grade 4,0.0
246701000951,Grade 4,0.0
246701000961,Grade 3,0.0
246701000972,Grade 3,0.0
246701001051,Grade 4,0.0
246701001101,Grade 3,0.0
246701001102,Grade 5,0.0
246701001111,Grade 4,0.0
246701001112,Grade 4,0.0
246701001121,Grade 4,0.0
246701001171,Grade 3,0.0
246701001181,Grade 2,0.0
246701001201,Grade 3,0.0
246701001221,Grade 5,0.0
246701001251,Grade 5,0.0
246702000051,Grade 5,0.0
246702000092,Grade 4,0.0
246702000151,Grade 5,0.0
246702000201,Grade 4,0.0
246702000261,Grade 4,0.0
246702000281,Grade 3,0.0
246702000341,Grade 4,0.0
246702000401,Grade 4,0.0
246702000411,Grade 4,0.0
246702000443,Grade 3,4.0
246702000471,Grade 4,0.0
246702000621,Grade 4,0.0
246702000631,Grade 4,0.0
246702000721,Grade 3,0.0
246702000731,Grade 3,0.0
246702000761,Grade 4,0.0
246702000861,Grade 4,0.0
246702000931,Grade 3,0.0
246702000941,Grade 3,0.0
246703000011,Grade 3,0.0
246703000031,Grade 3,0.0
246703000091,Grade 3,0.0
246703000101,Grade 3,0.0
246703000121,Grade 4,0.0
246703000211,Grade 3,0.0
246703000331,Grade 3,0.0
246703000361,Grade 4,0.0
246703000501,Grade 3,0.0
246703000521,Grade 2,0.0
246703000522,Grade 5,0.0
246703000541,Grade 3,0.0
246703000661,Grade 3,0.0
246703000791,Grade 3,0.0
246703000831,Grade 1,0.0
246703000861,Grade 3,0.0
246703000911,Grade 2,4.0
246704000031,Grade 4,0.0
246704000091,Grade 4,0.0
246704000121,Grade 4,0.0
246704000131,Grade 1,0.0
246704000152,Grade 1,0.0
246704000181,Grade 4,0.0
246704000191,Grade 4,0.0
246704000231,Grade 4,0.0
246704000361,Grade 4,0.0
246704000421,Grade 3,0.0
246704000451,Grade 4,0.0
246704000491,Grade 3,0.0
246704000591,Grade 3,0.0
246704000631,Grade 4,0.0
246704000651,Grade 4,0.0
246704000691,Grade 4,0.0
246704000711,Grade 5,0.0
246704000721,Grade 5,0.0
246704000791,Grade 3,0.0
246704000821,Grade 4,0.0
246704000831,Grade 3,0.0
246704001001,Grade 4,0.0
246704001161,Grade 4,0.0
246704001181,Grade 4,0.0
246704001212,Grade 3,0.0
246704001221,Grade 5,0.0
246704001292,Grade 4,0.0
246704001321,Grade 4,0.0
246704001331,Grade 3,0.0
246704001451,Grade 3,0.0
246704001511,Grade 3,0.0
246704001611,Grade 4,0.0
246704001622,Grade 1,0.0
246704001631,Grade 3,0.0
246705000041,Grade 4,0.0
246705000051,Grade 4,0.0
246705000071,Grade 4,0.0
246705000081,Grade 4,0.0
246705000091,Grade 4,0.0
246705000092,Grade 3,0.0
246705000111,Grade 4,0.0
246705000161,Grade 5,0.0
246705000181,Grade 4,0.0
246705000192,Grade 3,0.0
246705000201,Grade 4,0.0
246705000321,Grade 4,0.0
246705000441,Grade 5,0.0
246705000541,Grade 4,0.0
246705000551,Grade 3,0.0
246705000631,Grade 5,0.0
246705000641,Grade 5,0.0
246705000651,Grade 5,0.0
246705000682,Grade 5,0.0
246705000691,Grade 4,0.0
246706000041,Grade 4,0.0
246706000042,Grade 4,0.0
246706000081,Grade 4,0.0
246706000121,Grade 4,0.0
246706000131,Grade 4,0.0
246706000151,Grade 4,0.0
246706000211,Grade 3,0.0
246706000241,Grade 3,0.0
246706000282,Grade 3,0.0
246706000291,Grade 5,0.0
246706000311,Grade 4,0.0
246706000441,Grade 4,0.0
246706000451,Grade 3,0.0
246707000051,Grade 4,0.0
246707000101,Grade 4,0.0
246707000131,Grade 5,0.0
246707000151,Grade 5,0.0
246707000171,Grade 4,0.0
246707000181,Grade 4,0.0
246707000202,Grade 4,0.0
246707000241,Grade 5,0.0
246707000301,Grade 3,0.0
246707000351,Grade 3,0.0
246707000361,Grade 4,0.0
246707000381,Grade 4,0.0
246707000502,Grade 3,0.0
246707000532,Grade 4,0.0
246707000581,Grade 4,0.0
246707000601,Grade 4,0.0
246707000661,Grade 4,0.0
246707000701,Grade 4,0.0
246707000722,Grade 4,0.0
246707000801,Grade 4,0.0
246707000871,Grade 3,0.0
246707000881,Grade 5,0.0
246707000891,Grade 4,0.0
246707000902,Grade 4,0.0
246707000921,Grade 3,0.0
246707000971,Grade 4,0.0
246707001021,Grade 4,0.0
