building_id,cluster,damage_numeric,damage_grade
120103000591,0,2.0,Grade 2
120103000601,0,1.0,Grade 1
120103000611,0,4.0,Grade 4
120103000612,0,1.0,Grade 1
120103000621,0,2.0,Grade 2
120103000631,0,1.0,Grade 1
120103000641,0,1.0,Grade 1
120103000651,0,1.0,Grade 1
120103000661,0,1.0,Grade 1
120103000671,0,3.0,Grade 3
120103000681,0,3.0,Grade 3
120103000682,0,1.0,Grade 1
120103000691,0,1.0,Grade 1
120103000701,0,1.0,Grade 1
120103000711,0,1.0,Grade 1
120103000721,0,1.0,Grade 1
120103000731,0,1.0,Grade 1
120103000741,0,1.0,Grade 1
120103000751,0,1.0,Grade 1
120103000761,0,1.0,Grade 1
120103000771,0,1.0,Grade 1
120103000781,0,1.0,Grade 1
120103000791,0,1.0,Grade 1
120103000801,0,1.0,Grade 1
120103000811,0,3.0,Grade 3
120103000821,0,1.0,Grade 1
120103000831,0,3.0,Grade 3
120103000832,0,1.0,Grade 1
120103000841,0,1.0,Grade 1
120103000842,0,1.0,Grade 1
120103000851,0,2.0,Grade 2
120103000852,0,1.0,Grade 1
120103000861,0,1.0,Grade 1
120103000871,0,1.0,Grade 1
120302000921,0,5.0,Grade 5
120103000881,0,3.0,Grade 3
120103000891,0,1.0,Grade 1
120103000892,0,3.0,Grade 3
120103000901,0,4.0,Grade 4
120103000902,0,1.0,Grade 1
120103000911,0,1.0,Grade 1
120103000921,0,3.0,Grade 3
120103000931,0,1.0,Grade 1
120103000941,0,3.0,Grade 3
120103000942,0,1.0,Grade 1
120103000951,0,1.0,Grade 1
120103000961,0,1.0,Grade 1
120103000971,0,1.0,Grade 1
120103000981,0,1.0,Grade 1
120103000991,0,4.0,Grade 4
120103001001,0,3.0,Grade 3
120103001011,0,2.0,Grade 2
120103001012,0,1.0,Grade 1
120103001021,0,2.0,Grade 2
120103001031,0,1.0,Grade 1
120103001041,0,1.0,Grade 1
120103001051,0,1.0,Grade 1
120103001061,0,3.0,Grade 3
120103001071,0,5.0,Grade 5
120103001081,0,1.0,Grade 1
120103001091,0,1.0,Grade 1
120103001101,0,2.0,Grade 2
120103001111,0,4.0,Grade 4
120103001121,0,3.0,Grade 3
120103001131,0,1.0,Grade 1
120103001141,0,1.0,Grade 1
120103001151,0,2.0,Grade 2
120104000011,0,4.0,Grade 4
120104000021,0,5.0,Grade 5
120104000031,0,1.0,Grade 1
120104000041,0,1.0,Grade 1
120104000051,0,3.0,Grade 3
120104000061,0,4.0,Grade 4
120104000071,0,2.0,Grade 2
120104000081,0,2.0,Grade 2
120104000091,0,1.0,Grade 1
120104000101,0,1.0,Grade 1
120104000111,0,1.0,Grade 1
120104000121,0,2.0,Grade 2
120104000131,0,1.0,Grade 1
120104000141,0,3.0,Grade 3
120104000151,0,2.0,Grade 2
120104000161,0,1.0,Grade 1
120104000171,0,5.0,Grade 5
120104000181,0,2.0,Grade 2
120104000191,0,2.0,Grade 2
120104000201,0,1.0,Grade 1
120104000211,0,2.0,Grade 2
120104000221,0,2.0,Grade 2
120104000231,0,1.0,Grade 1
120104000241,0,1.0,Grade 1
120104000251,0,1.0,Grade 1
120104000261,0,1.0,Grade 1
120104000271,0,2.0,Grade 2
120104000281,0,1.0,Grade 1
120104000291,0,3.0,Grade 3
120104000301,0,1.0,Grade 1
120104000311,0,3.0,Grade 3
120104000321,0,1.0,Grade 1
120104000331,0,3.0,Grade 3
120104000341,0,1.0,Grade 1
120104000351,0,1.0,Grade 1
120104000361,0,1.0,Grade 1
120104000371,0,1.0,Grade 1
120104000381,0,1.0,Grade 1
120104000391,0,2.0,Grade 2
120104000401,0,1.0,Grade 1
120104000411,0,1.0,Grade 1
120104000421,0,1.0,Grade 1
120104000431,0,3.0,Grade 3
120302000871,0,5.0,Grade 5
120104000441,0,2.0,Grade 2
120104000451,0,1.0,Grade 1
120104000461,0,1.0,Grade 1
120104000471,0,3.0,Grade 3
120104000481,0,3.0,Grade 3
120104000491,0,1.0,Grade 1
120104000501,0,1.0,Grade 1
120104000511,0,3.0,Grade 3
120104000521,0,1.0,Grade 1
120104000531,0,1.0,Grade 1
120104000541,0,1.0,Grade 1
120104000551,0,1.0,Grade 1
120104000561,0,1.0,Grade 1
120104000571,0,1.0,Grade 1
120104000581,0,1.0,Grade 1
120104000591,0,2.0,Grade 2
120104000601,0,1.0,Grade 1
120104000611,0,1.0,Grade 1
120104000621,0,1.0,Grade 1
120104000631,0,2.0,Grade 2
120302000881,0,5.0,Grade 5
120104000641,0,1.0,Grade 1
120104000651,0,1.0,Grade 1
120104000661,0,1.0,Grade 1
120104000671,0,1.0,Grade 1
120104000681,0,3.0,Grade 3
120105000011,0,3.0,Grade 3
120105000021,0,3.0,Grade 3
120105000031,0,2.0,Grade 2
120105000041,0,2.0,Grade 2
120105000051,0,3.0,Grade 3
120105000061,0,4.0,Grade 4
120105000071,0,3.0,Grade 3
120105000081,0,2.0,Grade 2
120105000091,0,3.0,Grade 3
120105000101,0,4.0,Grade 4
120105000102,0,3.0,Grade 3
120105000111,0,4.0,Grade 4
120105000121,0,5.0,Grade 5
120105000131,0,4.0,Grade 4
120105000141,0,2.0,Grade 2
120105000151,0,1.0,Grade 1
120105000161,0,3.0,Grade 3
120105000171,0,5.0,Grade 5
120105000181,0,3.0,Grade 3
120105000191,0,1.0,Grade 1
120105000201,0,3.0,Grade 3
120105000211,0,3.0,Grade 3
120105000221,0,3.0,Grade 3
120105000231,0,1.0,Grade 1
120105000241,0,5.0,Grade 5
120105000251,0,4.0,Grade 4
120105000261,0,5.0,Grade 5
120105000271,0,4.0,Grade 4
120105000281,0,3.0,Grade 3
120105000291,0,3.0,Grade 3
120105000301,0,2.0,Grade 2
120105000311,0,3.0,Grade 3
120105000321,0,3.0,Grade 3
120105000331,0,4.0,Grade 4
120105000341,0,2.0,Grade 2
120105000351,0,2.0,Grade 2
120105000361,0,4.0,Grade 4
120105000371,0,3.0,Grade 3
120105000381,0,3.0,Grade 3
120105000391,0,2.0,Grade 2
120105000401,0,4.0,Grade 4
120105000411,0,4.0,Grade 4
120105000421,0,2.0,Grade 2
120105000431,0,3.0,Grade 3
120105000432,0,1.0,Grade 1
120105000441,0,1.0,Grade 1
120105000451,0,3.0,Grade 3
120105000461,0,2.0,Grade 2
120105000471,0,3.0,Grade 3
120105000481,0,3.0,Grade 3
120105000491,0,3.0,Grade 3
120105000501,0,2.0,Grade 2
120105000511,0,2.0,Grade 2
120105000521,0,2.0,Grade 2
120105000531,0,3.0,Grade 3
120106000011,0,5.0,Grade 5
120106000021,0,1.0,Grade 1
120106000031,0,1.0,Grade 1
120106000041,0,1.0,Grade 1
120106000051,0,1.0,Grade 1
120106000061,0,1.0,Grade 1
120106000071,0,1.0,Grade 1
120106000081,0,1.0,Grade 1
120106000091,0,1.0,Grade 1
120106000101,0,3.0,Grade 3
120106000111,0,2.0,Grade 2
120106000121,0,1.0,Grade 1
120106000131,0,3.0,Grade 3
120106000141,0,3.0,Grade 3
120106000151,0,1.0,Grade 1
120106000161,0,3.0,Grade 3
120106000171,0,2.0,Grade 2
120106000181,0,1.0,Grade 1
120106000191,0,1.0,Grade 1
120106000201,0,1.0,Grade 1
120106000211,0,3.0,Grade 3
120106000221,0,3.0,Grade 3
120106000231,0,3.0,Grade 3
120106000241,0,1.0,Grade 1
120106000251,0,1.0,Grade 1
120106000261,0,1.0,Grade 1
120106000271,0,2.0,Grade 2
120106000281,0,3.0,Grade 3
120106000291,0,3.0,Grade 3
120106000301,0,1.0,Grade 1
120106000311,0,3.0,Grade 3
120106000321,0,1.0,Grade 1
120106000331,0,1.0,Grade 1
120106000341,0,1.0,Grade 1
120106000351,0,2.0,Grade 2
120106000361,0,2.0,Grade 2
120106000371,0,1.0,Grade 1
120106000381,0,2.0,Grade 2
120106000391,0,1.0,Grade 1
120106000401,0,1.0,Grade 1
120106000411,0,3.0,Grade 3
120106000421,0,5.0,Grade 5
120106000431,0,2.0,Grade 2
120106000441,0,3.0,Grade 3
120106000451,0,1.0,Grade 1
120106000461,0,1.0,Grade 1
120106000471,0,3.0,Grade 3
120106000481,0,3.0,Grade 3
120106000491,0,1.0,Grade 1
120106000501,0,1.0,Grade 1
120106000511,0,1.0,Grade 1
120106000521,0,1.0,Grade 1
120106000531,0,2.0,Grade 2
120106000541,0,3.0,Grade 3
120106000551,0,3.0,Grade 3
120106000561,0,3.0,Grade 3
120106000571,0,4.0,Grade 4
120106000581,0,3.0,Grade 3
120106000591,0,3.0,Grade 3
120106000601,0,3.0,Grade 3
120106000611,0,1.0,Grade 1
120106000621,0,4.0,Grade 4
120106000631,0,2.0,Grade 2
120106000641,0,1.0,Grade 1
120106000651,0,5.0,Grade 5
120106000661,0,2.0,Grade 2
120106000671,0,1.0,Grade 1
120106000681,0,1.0,Grade 1
120106000691,0,3.0,Grade 3
120106000701,0,1.0,Grade 1
120106000711,0,1.0,Grade 1
120106000721,0,1.0,Grade 1
120106000731,0,1.0,Grade 1
120106000741,0,3.0,Grade 3
120106000751,0,1.0,Grade 1
120106000761,0,2.0,Grade 2
120106000771,0,5.0,Grade 5
120106000781,0,5.0,Grade 5
120107000011,0,2.0,Grade 2
120107000021,0,1.0,Grade 1
120107000031,0,1.0,Grade 1
120107000041,0,3.0,Grade 3
120107000051,0,2.0,Grade 2
120107000061,0,3.0,Grade 3
120107000071,0,3.0,Grade 3
120107000081,0,3.0,Grade 3
120107000091,0,3.0,Grade 3
120107000101,0,1.0,Grade 1
120107000111,0,1.0,Grade 1
120107000121,0,1.0,Grade 1
120107000131,0,4.0,Grade 4
120107000141,0,1.0,Grade 1
120107000151,0,2.0,Grade 2
120107000161,0,1.0,Grade 1
120107000171,0,3.0,Grade 3
120107000181,0,1.0,Grade 1
120107000191,0,2.0,Grade 2
120107000201,0,1.0,Grade 1
120107000211,0,3.0,Grade 3
120107000221,0,2.0,Grade 2
120107000231,0,1.0,Grade 1
120107000241,0,1.0,Grade 1
120107000251,0,2.0,Grade 2
120107000261,0,4.0,Grade 4
120107000271,0,1.0,Grade 1
120107000281,0,2.0,Grade 2
120107000291,0,2.0,Grade 2
120107000301,0,2.0,Grade 2
120107000311,0,3.0,Grade 3
120107000321,0,5.0,Grade 5
120303000161,0,5.0,Grade 5
120107000331,0,2.0,Grade 2
120107000341,0,1.0,Grade 1
120107000351,0,2.0,Grade 2
120107000361,0,1.0,Grade 1
120107000371,0,2.0,Grade 2
120107000381,0,3.0,Grade 3
120107000391,0,2.0,Grade 2
120107000401,0,1.0,Grade 1
120107000411,0,2.0,Grade 2
120107000421,0,2.0,Grade 2
120107000431,0,1.0,Grade 1
120107000441,0,1.0,Grade 1
120107000451,0,3.0,Grade 3
120107000461,0,1.0,Grade 1
120107000471,0,4.0,Grade 4
120107000481,0,1.0,Grade 1
120107000491,0,2.0,Grade 2
120107000501,0,2.0,Grade 2
120107000511,0,3.0,Grade 3
120107000521,0,1.0,Grade 1
120107000531,0,1.0,Grade 1
120107000541,0,2.0,Grade 2
120107000551,0,1.0,Grade 1
120107000561,0,2.0,Grade 2
120107000571,0,1.0,Grade 1
120107000581,0,2.0,Grade 2
120107000591,0,2.0,Grade 2
120107000601,0,1.0,Grade 1
120107000611,0,1.0,Grade 1
120107000621,0,2.0,Grade 2
120107000631,0,1.0,Grade 1
120107000641,0,3.0,Grade 3
120107000651,0,2.0,Grade 2
120107000661,0,1.0,Grade 1
120107000671,0,2.0,Grade 2
120107000681,0,2.0,Grade 2
120107000691,0,1.0,Grade 1
120107000701,0,1.0,Grade 1
120107000711,0,2.0,Grade 2
120107000721,0,2.0,Grade 2
120107000731,0,1.0,Grade 1
120107000741,0,1.0,Grade 1
120107000751,0,1.0,Grade 1
120107000761,0,1.0,Grade 1
120107000771,0,2.0,Grade 2
120107000781,0,3.0,Grade 3
120107000791,0,1.0,Grade 1
120107000801,0,1.0,Grade 1
120107000811,0,1.0,Grade 1
120107000821,0,2.0,Grade 2
120107000831,0,2.0,Grade 2
120107000841,0,3.0,Grade 3
120107000851,0,2.0,Grade 2
120107000861,0,1.0,Grade 1
120107000871,0,2.0,Grade 2
120107000881,0,2.0,Grade 2
120107000891,0,2.0,Grade 2
120107000901,0,2.0,Grade 2
120107000911,0,2.0,Grade 2
120107000921,0,2.0,Grade 2
120107000931,0,2.0,Grade 2
120107000941,0,1.0,Grade 1
120107000951,0,1.0,Grade 1
120107000961,0,2.0,Grade 2
120107000971,0,1.0,Grade 1
120107000981,0,1.0,Grade 1
120107090011,0,3.0,Grade 3
120107090012,0,1.0,Grade 1
120108000021,0,1.0,Grade 1
120108000031,0,2.0,Grade 2
120108000041,0,2.0,Grade 2
120108000051,0,3.0,Grade 3
120108000061,0,1.0,Grade 1
120108000071,0,1.0,Grade 1
120108000081,0,1.0,Grade 1
120108000091,0,1.0,Grade 1
120108000101,0,2.0,Grade 2
120108000111,0,2.0,Grade 2
120108000121,0,1.0,Grade 1
120108000131,0,1.0,Grade 1
120108000141,0,1.0,Grade 1
120108000151,0,1.0,Grade 1
120108000161,0,1.0,Grade 1
120108000171,0,1.0,Grade 1
120108000181,0,1.0,Grade 1
120108000191,0,1.0,Grade 1
120108000201,0,1.0,Grade 1
120108000211,0,1.0,Grade 1
120108000221,0,1.0,Grade 1
120108000231,0,3.0,Grade 3
120108000241,0,1.0,Grade 1
120108000251,0,2.0,Grade 2
120108000261,0,1.0,Grade 1
120108000271,0,1.0,Grade 1
120108000281,0,3.0,Grade 3
120108000291,0,1.0,Grade 1
120108000301,0,3.0,Grade 3
120108000311,0,2.0,Grade 2
120108000321,0,1.0,Grade 1
120108000331,0,1.0,Grade 1
120108000341,0,1.0,Grade 1
120108000351,0,1.0,Grade 1
120108000361,0,1.0,Grade 1
120108000371,0,3.0,Grade 3
120108000381,0,2.0,Grade 2
120109000011,0,2.0,Grade 2
120109000021,0,1.0,Grade 1
120109000031,0,3.0,Grade 3
120109000041,0,3.0,Grade 3
120109000051,0,1.0,Grade 1
120109000061,0,1.0,Grade 1
120109000071,0,3.0,Grade 3
120109000081,0,1.0,Grade 1
120109000091,0,2.0,Grade 2
120109000101,0,2.0,Grade 2
120109000111,0,1.0,Grade 1
120109000121,0,1.0,Grade 1
120109000131,0,1.0,Grade 1
120109000141,0,1.0,Grade 1
120109000151,0,1.0,Grade 1
120109000161,0,1.0,Grade 1
120109000171,0,1.0,Grade 1
120109000181,0,1.0,Grade 1
120109000191,0,1.0,Grade 1
120109000201,0,1.0,Grade 1
120203000232,0,2.0,Grade 2
120109000211,0,2.0,Grade 2
120109000221,0,1.0,Grade 1
120109000231,0,1.0,Grade 1
120109000241,0,1.0,Grade 1
120109000251,0,1.0,Grade 1
120109000261,0,1.0,Grade 1
120109000271,0,1.0,Grade 1
120109000281,0,1.0,Grade 1
120109000291,0,1.0,Grade 1
120109000301,0,1.0,Grade 1
120109000311,0,1.0,Grade 1
120109000321,0,1.0,Grade 1
120109000331,0,1.0,Grade 1
120109000341,0,1.0,Grade 1
120109000351,0,1.0,Grade 1
120109000361,0,1.0,Grade 1
120109000371,0,2.0,Grade 2
120302000931,0,5.0,Grade 5
120109000381,0,2.0,Grade 2
120109000391,0,1.0,Grade 1
120109000401,0,1.0,Grade 1
120109000411,0,1.0,Grade 1
120109000421,0,1.0,Grade 1
120109000431,0,1.0,Grade 1
120109000441,0,1.0,Grade 1
120109000451,0,1.0,Grade 1
120109000461,0,1.0,Grade 1
120109000471,0,1.0,Grade 1
120109000481,0,1.0,Grade 1
120109000491,0,1.0,Grade 1
120109000501,0,1.0,Grade 1
120109000511,0,1.0,Grade 1
120109000521,0,1.0,Grade 1
120109000531,0,1.0,Grade 1
120109000541,0,1.0,Grade 1
120109000551,0,1.0,Grade 1
120109000561,0,1.0,Grade 1
120109000571,0,1.0,Grade 1
120109000581,0,1.0,Grade 1
120109000591,0,1.0,Grade 1
120109000601,0,1.0,Grade 1
120109000611,0,1.0,Grade 1
120109000621,0,1.0,Grade 1
120201000011,0,2.0,Grade 2
120201000021,0,3.0,Grade 3
120201000022,0,2.0,Grade 2
120201000031,0,2.0,Grade 2
120201000032,0,3.0,Grade 3
120201000041,0,5.0,Grade 5
120201000042,0,3.0,Grade 3
120201000051,0,3.0,Grade 3
120201000061,0,2.0,Grade 2
120201000071,0,2.0,Grade 2
120201000072,0,2.0,Grade 2
120201000081,0,2.0,Grade 2
120201000091,0,2.0,Grade 2
120201000101,0,3.0,Grade 3
120201000111,0,4.0,Grade 4
120201000121,0,5.0,Grade 5
120201000131,0,3.0,Grade 3
120201000141,0,3.0,Grade 3
120201000151,0,3.0,Grade 3
120201000161,0,2.0,Grade 2
120201000171,0,2.0,Grade 2
120201000172,0,2.0,Grade 2
120201000181,0,2.0,Grade 2
120201000191,0,2.0,Grade 2
120201000201,0,3.0,Grade 3
120201000202,0,2.0,Grade 2
120201000211,0,3.0,Grade 3
120201000212,0,3.0,Grade 3
120201000221,0,2.0,Grade 2
120201000231,0,3.0,Grade 3
120201000241,0,3.0,Grade 3
120201000242,0,3.0,Grade 3
120201000251,0,5.0,Grade 5
120201000261,0,3.0,Grade 3
120201000271,0,2.0,Grade 2
120201000281,0,5.0,Grade 5
120201000291,0,3.0,Grade 3
120201000301,0,3.0,Grade 3
120201000311,0,3.0,Grade 3
120201000321,0,5.0,Grade 5
120201000331,0,3.0,Grade 3
120201000341,0,3.0,Grade 3
120204000511,0,5.0,Grade 5
120201000342,0,2.0,Grade 2
120201000351,0,3.0,Grade 3
120201000361,0,2.0,Grade 2
120201000362,0,5.0,Grade 5
120201000371,0,3.0,Grade 3
120201000381,0,3.0,Grade 3
120201000391,0,3.0,Grade 3
120201000401,0,3.0,Grade 3
120201000411,0,2.0,Grade 2
120201000421,0,2.0,Grade 2
120201000431,0,3.0,Grade 3
120201000432,0,2.0,Grade 2
120201000441,0,3.0,Grade 3
120201000442,0,3.0,Grade 3
120201000451,0,3.0,Grade 3
120201000461,0,3.0,Grade 3
120201000471,0,3.0,Grade 3
120201000481,0,3.0,Grade 3
120201000491,0,5.0,Grade 5
120201000501,0,3.0,Grade 3
120201000511,0,2.0,Grade 2
120201000521,0,3.0,Grade 3
120201000522,0,3.0,Grade 3
120201000531,0,2.0,Grade 2
120201000541,0,5.0,Grade 5
120201000551,0,3.0,Grade 3
120201000561,0,2.0,Grade 2
120201000562,0,2.0,Grade 2
120202000011,0,3.0,Grade 3
120202000021,0,2.0,Grade 2
120202000031,0,3.0,Grade 3
120202000041,0,3.0,Grade 3
120202000051,0,1.0,Grade 1
120202000061,0,2.0,Grade 2
120202000071,0,3.0,Grade 3
120202000081,0,3.0,Grade 3
120202000091,0,2.0,Grade 2
120202000101,0,3.0,Grade 3
120202000111,0,3.0,Grade 3
120202000121,0,2.0,Grade 2
120202000131,0,3.0,Grade 3
120202000141,0,2.0,Grade 2
120202000151,0,2.0,Grade 2
120202000161,0,3.0,Grade 3
120202000162,0,2.0,Grade 2
120202000171,0,2.0,Grade 2
120202000181,0,3.0,Grade 3
120202000191,0,1.0,Grade 1
120202000201,0,2.0,Grade 2
120202000202,0,3.0,Grade 3
120202000211,0,2.0,Grade 2
120202000221,0,3.0,Grade 3
120202000222,0,2.0,Grade 2
120202000231,0,3.0,Grade 3
120202000232,0,2.0,Grade 2
