building_id,cluster,damage_numeric,damage_grade
285903000101,0,3.0,Grade 3
285903000111,0,5.0,Grade 5
285903000121,0,3.0,Grade 3
285903000131,0,1.0,Grade 1
285903000132,0,2.0,Grade 2
285903000141,0,1.0,Grade 1
285903000151,0,3.0,Grade 3
285903000161,0,1.0,Grade 1
285903000171,0,2.0,Grade 2
285903000181,0,1.0,Grade 1
285903000182,0,3.0,Grade 3
285903000191,0,3.0,Grade 3
285903000201,0,1.0,Grade 1
285903000211,0,2.0,Grade 2
285903000221,0,3.0,Grade 3
285903000231,0,4.0,Grade 4
285903000232,0,4.0,Grade 4
285903000241,0,4.0,Grade 4
285903000251,0,5.0,Grade 5
285903000261,0,5.0,Grade 5
285903000271,0,4.0,Grade 4
285903000281,0,2.0,Grade 2
285903000291,0,3.0,Grade 3
285903000301,0,3.0,Grade 3
285903000311,0,1.0,Grade 1
285903000321,0,5.0,Grade 5
285903000331,0,5.0,Grade 5
285903000341,0,5.0,Grade 5
285903000351,0,5.0,Grade 5
285903000361,0,5.0,Grade 5
285903000371,0,4.0,Grade 4
285903000381,0,2.0,Grade 2
285903000391,0,2.0,Grade 2
285903000401,0,4.0,Grade 4
285903000411,0,4.0,Grade 4
285903000421,0,3.0,Grade 3
285903000431,0,4.0,Grade 4
285903000441,0,3.0,Grade 3
285903000451,0,3.0,Grade 3
285903000461,0,5.0,Grade 5
285903000471,0,5.0,Grade 5
285903000481,0,4.0,Grade 4
285903000491,0,3.0,Grade 3
285903000501,0,2.0,Grade 2
285903000502,0,1.0,Grade 1
285903000521,0,5.0,Grade 5
285903000531,0,5.0,Grade 5
285903000541,0,2.0,Grade 2
285903000551,0,5.0,Grade 5
285903000561,0,5.0,Grade 5
285903000571,0,4.0,Grade 4
285903000581,0,5.0,Grade 5
285903000591,0,4.0,Grade 4
285903000592,0,2.0,Grade 2
285903000601,0,4.0,Grade 4
285903000611,0,5.0,Grade 5
285903000621,0,5.0,Grade 5
285903000631,0,4.0,Grade 4
285903000641,0,4.0,Grade 4
285903000651,0,5.0,Grade 5
285903000652,0,2.0,Grade 2
285903000661,0,5.0,Grade 5
285903000671,0,5.0,Grade 5
285903000681,0,5.0,Grade 5
285903000691,0,4.0,Grade 4
285903000701,0,4.0,Grade 4
285903000711,0,4.0,Grade 4
285903000721,0,5.0,Grade 5
285903000731,0,4.0,Grade 4
285903000741,0,2.0,Grade 2
285903000751,0,3.0,Grade 3
285903000761,0,4.0,Grade 4
285903000771,0,3.0,Grade 3
285903000781,0,2.0,Grade 2
285903000791,0,4.0,Grade 4
285903000801,0,1.0,Grade 1
285903000811,0,5.0,Grade 5
285903000821,0,4.0,Grade 4
285903000831,0,5.0,Grade 5
285903000841,0,4.0,Grade 4
285903000851,0,3.0,Grade 3
285903000861,0,5.0,Grade 5
285903000871,0,5.0,Grade 5
285903000881,0,3.0,Grade 3
285903000891,0,4.0,Grade 4
285903000901,0,4.0,Grade 4
285903000911,0,5.0,Grade 5
285903000921,0,2.0,Grade 2
285903000931,0,2.0,Grade 2
285903000941,0,2.0,Grade 2
285903000951,0,3.0,Grade 3
285903000952,0,5.0,Grade 5
285903000961,0,3.0,Grade 3
285903000971,0,2.0,Grade 2
285903000981,0,2.0,Grade 2
285903000991,0,2.0,Grade 2
285903001001,0,3.0,Grade 3
285903001011,0,4.0,Grade 4
285903001021,0,3.0,Grade 3
285903001022,0,5.0,Grade 5
285903001031,0,5.0,Grade 5
285903001041,0,3.0,Grade 3
285903001051,0,5.0,Grade 5
285903001061,0,4.0,Grade 4
285903001071,0,3.0,Grade 3
285903001081,0,3.0,Grade 3
285903001091,0,4.0,Grade 4
285903001101,0,4.0,Grade 4
285903001111,0,4.0,Grade 4
285903001121,0,5.0,Grade 5
285903001131,0,4.0,Grade 4
285903001141,0,4.0,Grade 4
285903001151,0,5.0,Grade 5
285903001161,0,4.0,Grade 4
285903001171,0,3.0,Grade 3
285903001181,0,2.0,Grade 2
285903001191,0,3.0,Grade 3
285903001201,0,2.0,Grade 2
285903001211,0,1.0,Grade 1
285903001221,0,2.0,Grade 2
285903001231,0,2.0,Grade 2
285903001241,0,3.0,Grade 3
285903001251,0,1.0,Grade 1
285903001261,0,3.0,Grade 3
285903001271,0,4.0,Grade 4
285903001281,0,3.0,Grade 3
285903001291,0,4.0,Grade 4
285903001301,0,5.0,Grade 5
285903001311,0,3.0,Grade 3
285903001321,0,4.0,Grade 4
285903001331,0,5.0,Grade 5
285903001341,0,5.0,Grade 5
285903001351,0,2.0,Grade 2
285903001352,0,3.0,Grade 3
285903001361,0,5.0,Grade 5
285904000011,0,5.0,Grade 5
285903001362,0,4.0,Grade 4
285903001371,0,5.0,Grade 5
285903001381,0,4.0,Grade 4
285903001391,0,5.0,Grade 5
285903001392,0,4.0,Grade 4
285903001401,0,5.0,Grade 5
285903001411,0,4.0,Grade 4
285903001421,0,5.0,Grade 5
285903001431,0,5.0,Grade 5
285903001441,0,5.0,Grade 5
285903001451,0,2.0,Grade 2
285903001461,0,4.0,Grade 4
285903001471,0,5.0,Grade 5
285903001481,0,5.0,Grade 5
285903001491,0,5.0,Grade 5
285903001501,0,4.0,Grade 4
285903001511,0,5.0,Grade 5
285903001521,0,3.0,Grade 3
285903001531,0,2.0,Grade 2
285903001541,0,4.0,Grade 4
285903001551,0,4.0,Grade 4
285903001552,0,2.0,Grade 2
285903001561,0,3.0,Grade 3
285904000592,0,5.0,Grade 5
285903001571,0,4.0,Grade 4
285903001581,0,4.0,Grade 4
285903001591,0,4.0,Grade 4
285903001601,0,4.0,Grade 4
285903001611,0,3.0,Grade 3
285903001621,0,3.0,Grade 3
285903001631,0,2.0,Grade 2
285903001641,0,3.0,Grade 3
285903001651,0,3.0,Grade 3
285903001661,0,4.0,Grade 4
285903001671,0,4.0,Grade 4
285903001681,0,4.0,Grade 4
285903001691,0,4.0,Grade 4
285903001701,0,3.0,Grade 3
285903001711,0,5.0,Grade 5
285903001721,0,5.0,Grade 5
285903001731,0,5.0,Grade 5
285903001741,0,3.0,Grade 3
285903001751,0,4.0,Grade 4
285903001761,0,4.0,Grade 4
285903001771,0,4.0,Grade 4
285903001781,0,4.0,Grade 4
285904000012,0,1.0,Grade 1
285904000021,0,3.0,Grade 3
285904000022,0,1.0,Grade 1
285904000031,0,5.0,Grade 5
285904000041,0,4.0,Grade 4
285904000051,0,3.0,Grade 3
285904000061,0,1.0,Grade 1
285904000062,0,4.0,Grade 4
285904000071,0,4.0,Grade 4
285904000072,0,2.0,Grade 2
285904000081,0,5.0,Grade 5
285904000091,0,5.0,Grade 5
285904000101,0,3.0,Grade 3
285904000111,0,5.0,Grade 5
285904000121,0,1.0,Grade 1
285904000131,0,5.0,Grade 5
285904000141,0,5.0,Grade 5
285904000151,0,4.0,Grade 4
285904000161,0,5.0,Grade 5
285904000171,0,3.0,Grade 3
285904000181,0,4.0,Grade 4
285904000191,0,5.0,Grade 5
285904000201,0,4.0,Grade 4
285904000202,0,4.0,Grade 4
285904000211,0,5.0,Grade 5
285904000221,0,5.0,Grade 5
285904000231,0,5.0,Grade 5
285904000241,0,5.0,Grade 5
285904000251,0,5.0,Grade 5
285904000261,0,5.0,Grade 5
285904000271,0,5.0,Grade 5
285904000281,0,5.0,Grade 5
285904000282,0,1.0,Grade 1
285904000291,0,5.0,Grade 5
285904000301,0,1.0,Grade 1
285904000311,0,2.0,Grade 2
285904000312,0,5.0,Grade 5
285904000321,0,2.0,Grade 2
285904000331,0,2.0,Grade 2
285904000341,0,2.0,Grade 2
285904000351,0,4.0,Grade 4
285904000361,0,5.0,Grade 5
285904000371,0,5.0,Grade 5
285904000381,0,5.0,Grade 5
285904000391,0,5.0,Grade 5
285904000401,0,1.0,Grade 1
285904000411,0,5.0,Grade 5
285904000421,0,5.0,Grade 5
285904000422,0,1.0,Grade 1
285904000431,0,5.0,Grade 5
285904000441,0,4.0,Grade 4
285904000451,0,5.0,Grade 5
285904000461,0,1.0,Grade 1
285904000471,0,1.0,Grade 1
285904000472,0,5.0,Grade 5
285904000481,0,1.0,Grade 1
285904000482,0,5.0,Grade 5
285904000491,0,5.0,Grade 5
285904000501,0,1.0,Grade 1
285904000502,0,5.0,Grade 5
285904000511,0,4.0,Grade 4
285904000521,0,4.0,Grade 4
285904000531,0,1.0,Grade 1
285904000541,0,2.0,Grade 2
285904000551,0,1.0,Grade 1
285904000552,0,5.0,Grade 5
285904000561,0,5.0,Grade 5
285904000571,0,3.0,Grade 3
285904000572,0,4.0,Grade 4
285904000581,0,5.0,Grade 5
285904000591,0,4.0,Grade 4
285904000601,0,4.0,Grade 4
285904000611,0,3.0,Grade 3
285904000621,0,4.0,Grade 4
285904000631,0,2.0,Grade 2
285904000641,0,2.0,Grade 2
285904000651,0,5.0,Grade 5
285904000661,0,4.0,Grade 4
285904000671,0,5.0,Grade 5
285904000681,0,4.0,Grade 4
285904000691,0,5.0,Grade 5
285904000701,0,4.0,Grade 4
285904000711,0,5.0,Grade 5
285904000721,0,5.0,Grade 5
285904000731,0,5.0,Grade 5
285904000741,0,3.0,Grade 3
285904000751,0,2.0,Grade 2
285904000752,0,3.0,Grade 3
285904000761,0,2.0,Grade 2
285904000771,0,5.0,Grade 5
285904000781,0,2.0,Grade 2
285904000791,0,4.0,Grade 4
285904000801,0,2.0,Grade 2
285904000811,0,5.0,Grade 5
285904000821,0,5.0,Grade 5
285904000831,0,4.0,Grade 4
285904000841,0,5.0,Grade 5
285904000851,0,4.0,Grade 4
285904000861,0,3.0,Grade 3
285904000871,0,3.0,Grade 3
285904000881,0,3.0,Grade 3
285904000891,0,4.0,Grade 4
285904000901,0,3.0,Grade 3
285904000902,0,5.0,Grade 5
285904000903,0,3.0,Grade 3
285904000911,0,4.0,Grade 4
285904000921,0,4.0,Grade 4
285904000931,0,4.0,Grade 4
285904000941,0,5.0,Grade 5
285904000951,0,4.0,Grade 4
285904000961,0,5.0,Grade 5
285904000962,0,4.0,Grade 4
285904000971,0,4.0,Grade 4
285904000981,0,3.0,Grade 3
285904000991,0,3.0,Grade 3
285904001001,0,3.0,Grade 3
285904001011,0,2.0,Grade 2
285904001021,0,2.0,Grade 2
285904001031,0,3.0,Grade 3
285904001041,0,2.0,Grade 2
285904001051,0,5.0,Grade 5
285904001061,0,5.0,Grade 5
285904001071,0,4.0,Grade 4
285904001081,0,4.0,Grade 4
285904001091,0,5.0,Grade 5
285904001101,0,2.0,Grade 2
285904001111,0,3.0,Grade 3
285904001121,0,3.0,Grade 3
285904001131,0,5.0,Grade 5
285904001141,0,3.0,Grade 3
285904001151,0,5.0,Grade 5
285904001161,0,3.0,Grade 3
285904001171,0,5.0,Grade 5
285904001181,0,5.0,Grade 5
285904001191,0,5.0,Grade 5
285904001201,0,4.0,Grade 4
285904001211,0,4.0,Grade 4
285904001221,0,5.0,Grade 5
285904001231,0,4.0,Grade 4
285904001241,0,5.0,Grade 5
285904001251,0,5.0,Grade 5
285904001261,0,5.0,Grade 5
285904001271,0,1.0,Grade 1
285904001281,0,2.0,Grade 2
285904001291,0,4.0,Grade 4
285904001301,0,3.0,Grade 3
285904001311,0,5.0,Grade 5
285904001321,0,5.0,Grade 5
285904001331,0,5.0,Grade 5
285904001341,0,5.0,Grade 5
285904001351,0,4.0,Grade 4
285904001361,0,4.0,Grade 4
285904001371,0,5.0,Grade 5
285904001381,0,5.0,Grade 5
285904001391,0,5.0,Grade 5
285904001401,0,5.0,Grade 5
285904001411,0,5.0,Grade 5
285904001421,0,5.0,Grade 5
285904001431,0,5.0,Grade 5
285904001441,0,4.0,Grade 4
285904001451,0,4.0,Grade 4
285904001452,0,5.0,Grade 5
285904001461,0,5.0,Grade 5
285904001471,0,4.0,Grade 4
285905000011,0,5.0,Grade 5
285905000012,0,5.0,Grade 5
285905000021,0,4.0,Grade 4
285905000022,0,3.0,Grade 3
285905000031,0,5.0,Grade 5
285905000032,0,4.0,Grade 4
285905000041,0,5.0,Grade 5
285905000061,0,5.0,Grade 5
285905000071,0,5.0,Grade 5
285905000081,0,5.0,Grade 5
285905000091,0,4.0,Grade 4
285905000101,0,5.0,Grade 5
285905000111,0,5.0,Grade 5
285905000121,0,3.0,Grade 3
285905000131,0,3.0,Grade 3
285905000141,0,2.0,Grade 2
285905000151,0,1.0,Grade 1
285905000161,0,5.0,Grade 5
285905000171,0,3.0,Grade 3
285905000181,0,4.0,Grade 4
285905000191,0,1.0,Grade 1
285905000201,0,1.0,Grade 1
285905000211,0,1.0,Grade 1
285905000221,0,5.0,Grade 5
285905000231,0,5.0,Grade 5
285905000241,0,5.0,Grade 5
285905000251,0,5.0,Grade 5
285905000261,0,5.0,Grade 5
285905000271,0,5.0,Grade 5
285905000281,0,5.0,Grade 5
285905000291,0,4.0,Grade 4
285905000301,0,1.0,Grade 1
285905000311,0,1.0,Grade 1
285905000321,0,2.0,Grade 2
285905000331,0,2.0,Grade 2
285905000341,0,5.0,Grade 5
285905000351,0,5.0,Grade 5
285905000361,0,5.0,Grade 5
285905000371,0,4.0,Grade 4
285905000381,0,5.0,Grade 5
285905000391,0,5.0,Grade 5
285905000401,0,5.0,Grade 5
285905000411,0,1.0,Grade 1
285905000421,0,4.0,Grade 4
285905000431,0,5.0,Grade 5
285905000441,0,5.0,Grade 5
285905000451,0,5.0,Grade 5
285905000461,0,5.0,Grade 5
285905000471,0,1.0,Grade 1
285905000481,0,3.0,Grade 3
285905000491,0,1.0,Grade 1
285905000501,0,4.0,Grade 4
285905000511,0,5.0,Grade 5
285905000521,0,5.0,Grade 5
285905000531,0,5.0,Grade 5
285905000541,0,5.0,Grade 5
285905000551,0,5.0,Grade 5
285905000561,0,5.0,Grade 5
285905000571,0,1.0,Grade 1
285905000581,0,2.0,Grade 2
285905000591,0,5.0,Grade 5
285905000601,0,4.0,Grade 4
285905000611,0,4.0,Grade 4
285905000621,0,1.0,Grade 1
285905000631,0,5.0,Grade 5
285905000641,0,5.0,Grade 5
285905000651,0,5.0,Grade 5
285905000661,0,3.0,Grade 3
285905000671,0,4.0,Grade 4
285905000681,0,2.0,Grade 2
285905000691,0,3.0,Grade 3
285905000701,0,5.0,Grade 5
285905000711,0,3.0,Grade 3
285905000721,0,3.0,Grade 3
285905000731,0,5.0,Grade 5
285905000741,0,5.0,Grade 5
285905000751,0,5.0,Grade 5
285905000761,0,3.0,Grade 3
285905000771,0,5.0,Grade 5
285905000781,0,5.0,Grade 5
285905000791,0,5.0,Grade 5
285905000801,0,5.0,Grade 5
285905000811,0,5.0,Grade 5
285905000812,0,3.0,Grade 3
285905000821,0,5.0,Grade 5
285905000831,0,3.0,Grade 3
285905000841,0,5.0,Grade 5
285905000851,0,4.0,Grade 4
285905000861,0,5.0,Grade 5
285905000871,0,2.0,Grade 2
285905000881,0,3.0,Grade 3
285905000891,0,3.0,Grade 3
285905000901,0,5.0,Grade 5
285905000911,0,3.0,Grade 3
285905000921,0,5.0,Grade 5
285905000931,0,5.0,Grade 5
285905000941,0,3.0,Grade 3
285905000951,0,5.0,Grade 5
285905000961,0,1.0,Grade 1
285905000971,0,2.0,Grade 2
285905000981,0,5.0,Grade 5
285905000991,0,5.0,Grade 5
285905001001,0,5.0,Grade 5
285905001011,0,3.0,Grade 3
285905001021,0,3.0,Grade 3
285905001031,0,5.0,Grade 5
285905001041,0,5.0,Grade 5
285905001051,0,5.0,Grade 5
285905001061,0,5.0,Grade 5
285905001071,0,4.0,Grade 4
285905001081,0,5.0,Grade 5
285905001091,0,5.0,Grade 5
285905001101,0,5.0,Grade 5
285905001111,0,5.0,Grade 5
285905001121,0,5.0,Grade 5
285905001131,0,5.0,Grade 5
285905001141,0,5.0,Grade 5
285905001151,0,5.0,Grade 5
285905001161,0,5.0,Grade 5
285905001162,0,5.0,Grade 5
285905001171,0,5.0,Grade 5
285905001181,0,5.0,Grade 5
285905001191,0,5.0,Grade 5
285905001201,0,5.0,Grade 5
285905001211,0,3.0,Grade 3
285905001221,0,3.0,Grade 3
285905001231,0,4.0,Grade 4
285905001241,0,4.0,Grade 4
285905001251,0,5.0,Grade 5
285905001261,0,3.0,Grade 3
285905001271,0,3.0,Grade 3
285905001281,0,3.0,Grade 3
285905001291,0,3.0,Grade 3
285905001301,0,3.0,Grade 3
285905001311,0,3.0,Grade 3
285905001321,0,5.0,Grade 5
285905001331,0,5.0,Grade 5
285905001341,0,5.0,Grade 5
285905001351,0,5.0,Grade 5
285905001361,0,5.0,Grade 5
285905001371,0,4.0,Grade 4
285905001372,0,3.0,Grade 3
285905001381,0,2.0,Grade 2
285905001391,0,5.0,Grade 5
285905001392,0,5.0,Grade 5
285905001401,0,5.0,Grade 5
285905001411,0,5.0,Grade 5
285905001421,0,5.0,Grade 5
285905001431,0,5.0,Grade 5
285905001441,0,5.0,Grade 5
285905001451,0,5.0,Grade 5
285905001461,0,5.0,Grade 5
285905001471,0,5.0,Grade 5
285905001481,0,5.0,Grade 5
285905001491,0,5.0,Grade 5
285905001501,0,5.0,Grade 5
285905001511,0,5.0,Grade 5
285905001521,0,5.0,Grade 5
285905001531,0,5.0,Grade 5
285905001541,0,5.0,Grade 5
285905001551,0,5.0,Grade 5
285905001561,0,5.0,Grade 5
285905001571,0,5.0,Grade 5
285905001581,0,5.0,Grade 5
285905001591,0,5.0,Grade 5
285905001601,0,5.0,Grade 5
285905001611,0,4.0,Grade 4
285905001612,0,5.0,Grade 5
285905001621,0,5.0,Grade 5
285905001631,0,5.0,Grade 5
285905001641,0,5.0,Grade 5
285905001651,0,5.0,Grade 5
285905001661,0,5.0,Grade 5
285905001662,0,5.0,Grade 5
285905001671,0,5.0,Grade 5
285905001681,0,5.0,Grade 5
285905001691,0,5.0,Grade 5
285905001701,0,5.0,Grade 5
285905001711,0,5.0,Grade 5
285905001721,0,5.0,Grade 5
285905001731,0,5.0,Grade 5
285905001741,0,5.0,Grade 5
285905001751,0,5.0,Grade 5
285905001761,0,5.0,Grade 5
285905001771,0,5.0,Grade 5
285905001781,0,5.0,Grade 5
285905001791,0,5.0,Grade 5
285905001792,0,1.0,Grade 1
285905001801,0,5.0,Grade 5
285905001811,0,5.0,Grade 5
285905001821,0,5.0,Grade 5
285905001831,0,5.0,Grade 5
285905001841,0,5.0,Grade 5
285905001851,0,5.0,Grade 5
285905001861,0,5.0,Grade 5
285905001871,0,5.0,Grade 5
285905001881,0,5.0,Grade 5
285905001891,0,4.0,Grade 4
285905001901,0,5.0,Grade 5
285905001911,0,5.0,Grade 5
285905001921,0,4.0,Grade 4
285905001922,0,5.0,Grade 5
285905001931,0,5.0,Grade 5
285905001941,0,5.0,Grade 5
285905001951,0,5.0,Grade 5
285905001961,0,4.0,Grade 4
285905001971,0,4.0,Grade 4
285905001981,0,5.0,Grade 5
285905001991,0,4.0,Grade 4
285905002001,0,5.0,Grade 5
285905002011,0,5.0,Grade 5
285905002021,0,5.0,Grade 5
285905002031,0,5.0,Grade 5
285905002041,0,5.0,Grade 5
285905002042,0,1.0,Grade 1
285905002051,0,5.0,Grade 5
285906002061,0,5.0,Grade 5
285906002071,0,5.0,Grade 5
285906002081,0,5.0,Grade 5
285906002091,0,5.0,Grade 5
285906002101,0,5.0,Grade 5
285906002111,0,5.0,Grade 5
285906002121,0,5.0,Grade 5
285906002131,0,5.0,Grade 5
285906002141,0,5.0,Grade 5
285906002151,0,5.0,Grade 5
285906002161,0,5.0,Grade 5
285906002171,0,5.0,Grade 5
285906002172,0,1.0,Grade 1
285906002181,0,3.0,Grade 3
285906002191,0,2.0,Grade 2
285906002201,0,2.0,Grade 2
285906002211,0,2.0,Grade 2
285906002212,0,5.0,Grade 5
285906002221,0,5.0,Grade 5
285906002231,0,5.0,Grade 5
285906002232,0,1.0,Grade 1
285906002241,0,2.0,Grade 2
285906002251,0,5.0,Grade 5
285906002261,0,5.0,Grade 5
285906002271,0,1.0,Grade 1
285906002281,0,5.0,Grade 5
285906002291,0,4.0,Grade 4
285906002301,0,4.0,Grade 4
285906002311,0,2.0,Grade 2
285906002321,0,5.0,Grade 5
285906002331,0,2.0,Grade 2
285906002341,0,5.0,Grade 5
285906002342,0,5.0,Grade 5
285906002351,0,2.0,Grade 2
285906002352,0,5.0,Grade 5
285906002361,0,4.0,Grade 4
285906002371,0,1.0,Grade 1
285906002381,0,2.0,Grade 2
285906002391,0,1.0,Grade 1
285906002401,0,1.0,Grade 1
285906002411,0,5.0,Grade 5
285906002421,0,5.0,Grade 5
285906002431,0,5.0,Grade 5
285906002432,0,5.0,Grade 5
285906002441,0,5.0,Grade 5
285906002442,0,3.0,Grade 3
285906002451,0,5.0,Grade 5
285906002461,0,5.0,Grade 5
285906002471,0,5.0,Grade 5
285906002481,0,5.0,Grade 5
285906002491,0,5.0,Grade 5
285906002501,0,4.0,Grade 4
285906002511,0,5.0,Grade 5
285906002521,0,2.0,Grade 2
285906002531,0,4.0,Grade 4
285906002532,0,5.0,Grade 5
285906002541,0,2.0,Grade 2
285906002551,0,2.0,Grade 2
285906002561,0,2.0,Grade 2
285906002571,0,4.0,Grade 4
285906002581,0,5.0,Grade 5
285906002591,0,5.0,Grade 5
285906002601,0,5.0,Grade 5
285906002611,0,5.0,Grade 5
285906002621,0,5.0,Grade 5
285906002631,0,2.0,Grade 2
285906002641,0,4.0,Grade 4
285906002642,0,5.0,Grade 5
285906002651,0,5.0,Grade 5
285906002661,0,5.0,Grade 5
285906002671,0,5.0,Grade 5
285906002681,0,2.0,Grade 2
285906002691,0,2.0,Grade 2
285906002701,0,2.0,Grade 2
285906002711,0,5.0,Grade 5
285906002721,0,2.0,Grade 2
285906002731,0,5.0,Grade 5
285906002741,0,5.0,Grade 5
285906002751,0,5.0,Grade 5
285906002761,0,5.0,Grade 5
285906002771,0,2.0,Grade 2
285906002781,0,2.0,Grade 2
285906002791,0,2.0,Grade 2
285906003241,0,5.0,Grade 5
285906002792,0,2.0,Grade 2
285906002801,0,5.0,Grade 5
285906002802,0,3.0,Grade 3
285906002811,0,5.0,Grade 5
285906002812,0,5.0,Grade 5
285906002821,0,5.0,Grade 5
285906002831,0,5.0,Grade 5
285906002841,0,5.0,Grade 5
285906002851,0,5.0,Grade 5
285906002861,0,5.0,Grade 5
285906002862,0,2.0,Grade 2
285906002871,0,5.0,Grade 5
285906002872,0,2.0,Grade 2
285906002881,0,5.0,Grade 5
285906002891,0,5.0,Grade 5
285906002901,0,4.0,Grade 4
285906002911,0,4.0,Grade 4
285906002921,0,5.0,Grade 5
285906002931,0,4.0,Grade 4
285906002941,0,4.0,Grade 4
285906002951,0,5.0,Grade 5
285906002961,0,5.0,Grade 5
285906002971,0,5.0,Grade 5
285906002981,0,5.0,Grade 5
285906002991,0,4.0,Grade 4
285906003001,0,4.0,Grade 4
285906003011,0,4.0,Grade 4
285906003021,0,4.0,Grade 4
285906003031,0,5.0,Grade 5
285906003041,0,5.0,Grade 5
285906003051,0,2.0,Grade 2
285906003061,0,4.0,Grade 4
285906003071,0,5.0,Grade 5
285906003081,0,5.0,Grade 5
285906003091,0,5.0,Grade 5
285906003101,0,2.0,Grade 2
