building_id,cluster,damage_numeric,damage_grade
235801001272,0,5.0,Grade 5
235801001281,0,1.0,Grade 1
235801001291,0,2.0,Grade 2
235801001292,0,5.0,Grade 5
235801001301,0,4.0,Grade 4
235801001311,0,1.0,Grade 1
235801001321,0,5.0,Grade 5
235801001331,0,5.0,Grade 5
235801001341,0,5.0,Grade 5
235801001351,0,5.0,Grade 5
235801001361,0,5.0,Grade 5
235801001371,0,5.0,Grade 5
235801001381,0,5.0,Grade 5
235801001382,0,4.0,Grade 4
235801001391,0,5.0,Grade 5
235801001401,0,5.0,Grade 5
235801001411,0,5.0,Grade 5
235801001412,0,5.0,Grade 5
235801001431,0,5.0,Grade 5
235801001432,0,5.0,Grade 5
235801001441,0,5.0,Grade 5
235801001451,0,5.0,Grade 5
235801001461,0,5.0,Grade 5
235801001471,0,5.0,Grade 5
235801001481,0,5.0,Grade 5
235801001491,0,5.0,Grade 5
235801001501,0,5.0,Grade 5
235801001511,0,5.0,Grade 5
235801001521,0,5.0,Grade 5
235801001531,0,5.0,Grade 5
235801001541,0,5.0,Grade 5
235801001551,0,5.0,Grade 5
235801001561,0,5.0,Grade 5
235801001571,0,5.0,Grade 5
235801001572,0,5.0,Grade 5
235801001581,0,5.0,Grade 5
235801001591,0,5.0,Grade 5
235801001601,0,5.0,Grade 5
235801001611,0,5.0,Grade 5
235801001621,0,5.0,Grade 5
235801001631,0,5.0,Grade 5
235801001641,0,5.0,Grade 5
235801001651,0,4.0,Grade 4
235801001661,0,4.0,Grade 4
235801001671,0,5.0,Grade 5
235801001681,0,5.0,Grade 5
235801001691,0,5.0,Grade 5
235801001701,0,5.0,Grade 5
235801001711,0,4.0,Grade 4
235801001721,0,5.0,Grade 5
235801001731,0,5.0,Grade 5
235801001741,0,5.0,Grade 5
235801001751,0,5.0,Grade 5
235801001761,0,5.0,Grade 5
235801001771,0,5.0,Grade 5
235801001781,0,5.0,Grade 5
235801001791,0,1.0,Grade 1
235801001801,0,5.0,Grade 5
235801001802,0,1.0,Grade 1
235801001811,0,5.0,Grade 5
235801001821,0,5.0,Grade 5
235801001831,0,5.0,Grade 5
235801001841,0,5.0,Grade 5
235801001851,0,4.0,Grade 4
235801001861,0,5.0,Grade 5
235801001871,0,5.0,Grade 5
235801001881,0,5.0,Grade 5
235801001882,0,5.0,Grade 5
235801001891,0,5.0,Grade 5
235801001901,0,5.0,Grade 5
235801001911,0,2.0,Grade 2
235801001921,0,5.0,Grade 5
235801001931,0,5.0,Grade 5
235801001941,0,5.0,Grade 5
235801001951,0,5.0,Grade 5
235801001961,0,5.0,Grade 5
235801001971,0,5.0,Grade 5
235801001981,0,3.0,Grade 3
235801001991,0,5.0,Grade 5
235801002001,0,5.0,Grade 5
235801002011,0,5.0,Grade 5
235801002021,0,5.0,Grade 5
235801002031,0,5.0,Grade 5
235801002041,0,5.0,Grade 5
235801002051,0,5.0,Grade 5
235801002061,0,5.0,Grade 5
235801002071,0,5.0,Grade 5
235801002081,0,5.0,Grade 5
235801002091,0,5.0,Grade 5
235801002101,0,5.0,Grade 5
235801002111,0,5.0,Grade 5
235801002121,0,5.0,Grade 5
235801002131,0,5.0,Grade 5
235801002141,0,5.0,Grade 5
235801002151,0,5.0,Grade 5
235801002161,0,5.0,Grade 5
235801002171,0,3.0,Grade 3
235801002411,0,5.0,Grade 5
235801002172,0,4.0,Grade 4
235801002181,0,5.0,Grade 5
235801002191,0,4.0,Grade 4
235801002201,0,5.0,Grade 5
235801002211,0,5.0,Grade 5
235801002221,0,5.0,Grade 5
235801002231,0,5.0,Grade 5
235801002241,0,3.0,Grade 3
235801002251,0,3.0,Grade 3
235801002261,0,5.0,Grade 5
235801002271,0,3.0,Grade 3
235801002272,0,5.0,Grade 5
235801002281,0,3.0,Grade 3
235801002291,0,5.0,Grade 5
235801002301,0,5.0,Grade 5
235801002311,0,3.0,Grade 3
235801002321,0,5.0,Grade 5
235801002331,0,5.0,Grade 5
235801002341,0,5.0,Grade 5
235801002351,0,5.0,Grade 5
235801002361,0,5.0,Grade 5
235801002371,0,5.0,Grade 5
235801002381,0,5.0,Grade 5
235801002391,0,4.0,Grade 4
235801002401,0,5.0,Grade 5
235801002421,0,5.0,Grade 5
235801002431,0,5.0,Grade 5
235801002441,0,5.0,Grade 5
235801002451,0,5.0,Grade 5
235801002461,0,5.0,Grade 5
235801002471,0,5.0,Grade 5
235801002481,0,5.0,Grade 5
235801002482,0,3.0,Grade 3
235801002491,0,2.0,Grade 2
235801002501,0,2.0,Grade 2
235801002511,0,5.0,Grade 5
235801002521,0,5.0,Grade 5
235801002531,0,2.0,Grade 2
235801002541,0,5.0,Grade 5
235801002551,0,5.0,Grade 5
235801002561,0,5.0,Grade 5
235801002571,0,5.0,Grade 5
235801002581,0,5.0,Grade 5
235801002591,0,5.0,Grade 5
235801002601,0,5.0,Grade 5
235801002611,0,5.0,Grade 5
235801002621,0,5.0,Grade 5
235801002631,0,5.0,Grade 5
235801002641,0,5.0,Grade 5
235801002651,0,5.0,Grade 5
235801002661,0,4.0,Grade 4
235801002671,0,5.0,Grade 5
235801002681,0,5.0,Grade 5
235801002691,0,5.0,Grade 5
235801002701,0,5.0,Grade 5
235801002711,0,5.0,Grade 5
235801002721,0,5.0,Grade 5
235801002731,0,5.0,Grade 5
235801002741,0,5.0,Grade 5
235801002751,0,1.0,Grade 1
235801002752,0,5.0,Grade 5
235801002761,0,5.0,Grade 5
235801002771,0,4.0,Grade 4
235801002781,0,5.0,Grade 5
235801002791,0,5.0,Grade 5
235801002801,0,5.0,Grade 5
235801002811,0,5.0,Grade 5
235801002821,0,4.0,Grade 4
235801002831,0,5.0,Grade 5
235801002832,0,5.0,Grade 5
235801002841,0,5.0,Grade 5
235801002851,0,5.0,Grade 5
235801002861,0,4.0,Grade 4
235801002871,0,4.0,Grade 4
235801002881,0,5.0,Grade 5
235801002891,0,5.0,Grade 5
235801002892,0,5.0,Grade 5
235801002901,0,5.0,Grade 5
235801002911,0,5.0,Grade 5
235801002921,0,5.0,Grade 5
235801002931,0,5.0,Grade 5
235801002941,0,5.0,Grade 5
235801002951,0,5.0,Grade 5
235801002961,0,5.0,Grade 5
235801002971,0,5.0,Grade 5
235801002981,0,5.0,Grade 5
235801002991,0,5.0,Grade 5
235801003001,0,5.0,Grade 5
235801003011,0,5.0,Grade 5
235801003021,0,5.0,Grade 5
235801003031,0,5.0,Grade 5
235801003041,0,5.0,Grade 5
235801003042,0,5.0,Grade 5
235801003051,0,5.0,Grade 5
235801003061,0,5.0,Grade 5
235801003071,0,5.0,Grade 5
235801003081,0,5.0,Grade 5
235801003091,0,5.0,Grade 5
235801003101,0,5.0,Grade 5
235801003111,0,5.0,Grade 5
235801003121,0,5.0,Grade 5
235801003131,0,5.0,Grade 5
235801003141,0,5.0,Grade 5
235801003151,0,5.0,Grade 5
235801003161,0,3.0,Grade 3
235801003171,0,5.0,Grade 5
235801003172,0,4.0,Grade 4
235801003181,0,5.0,Grade 5
235801003191,0,5.0,Grade 5
235801003201,0,5.0,Grade 5
235801003211,0,5.0,Grade 5
235801003221,0,5.0,Grade 5
235801003231,0,5.0,Grade 5
235801003241,0,5.0,Grade 5
235801003251,0,5.0,Grade 5
235801003261,0,1.0,Grade 1
235801003271,0,4.0,Grade 4
235801003281,0,4.0,Grade 4
235801003291,0,5.0,Grade 5
235801003292,0,4.0,Grade 4
235801003301,0,4.0,Grade 4
235801003311,0,4.0,Grade 4
235801003312,0,5.0,Grade 5
235801003321,0,4.0,Grade 4
235801003331,0,4.0,Grade 4
235801003341,0,5.0,Grade 5
235801003351,0,1.0,Grade 1
235801003601,0,5.0,Grade 5
235801003361,0,1.0,Grade 1
235801003371,0,5.0,Grade 5
235801003381,0,5.0,Grade 5
235801003391,0,5.0,Grade 5
235801003401,0,5.0,Grade 5
235801003411,0,5.0,Grade 5
235801003421,0,5.0,Grade 5
235801003431,0,5.0,Grade 5
235801003441,0,5.0,Grade 5
235801003451,0,5.0,Grade 5
235801003461,0,5.0,Grade 5
235801003462,0,1.0,Grade 1
235801003471,0,5.0,Grade 5
235801003481,0,5.0,Grade 5
235801003491,0,5.0,Grade 5
235801003501,0,4.0,Grade 4
235801003511,0,5.0,Grade 5
235801003521,0,5.0,Grade 5
235801003531,0,5.0,Grade 5
235801003541,0,5.0,Grade 5
235801003542,0,4.0,Grade 4
235801003551,0,4.0,Grade 4
235801003561,0,5.0,Grade 5
235801003571,0,5.0,Grade 5
235801003581,0,5.0,Grade 5
235801003591,0,4.0,Grade 4
235801003611,0,5.0,Grade 5
235801003621,0,5.0,Grade 5
235801003631,0,5.0,Grade 5
235801003641,0,5.0,Grade 5
235801003651,0,5.0,Grade 5
235801003661,0,5.0,Grade 5
235801003671,0,5.0,Grade 5
235801003681,0,5.0,Grade 5
235801003691,0,5.0,Grade 5
235801003701,0,5.0,Grade 5
235801003711,0,5.0,Grade 5
235801003721,0,5.0,Grade 5
235801003731,0,5.0,Grade 5
235801003741,0,5.0,Grade 5
235801003751,0,5.0,Grade 5
235801003761,0,5.0,Grade 5
235801003771,0,5.0,Grade 5
235801003781,0,2.0,Grade 2
235801003791,0,5.0,Grade 5
235801003792,0,5.0,Grade 5
235801003801,0,5.0,Grade 5
235801003811,0,5.0,Grade 5
235801003821,0,5.0,Grade 5
235801003831,0,5.0,Grade 5
235801003841,0,5.0,Grade 5
235801003851,0,5.0,Grade 5
235801003861,0,5.0,Grade 5
235801003871,0,5.0,Grade 5
235801003881,0,5.0,Grade 5
235801003891,0,5.0,Grade 5
235801003901,0,5.0,Grade 5
235801003911,0,5.0,Grade 5
235801003921,0,5.0,Grade 5
235801003931,0,5.0,Grade 5
235801003941,0,5.0,Grade 5
235801003951,0,1.0,Grade 1
235801003961,0,5.0,Grade 5
235801003971,0,5.0,Grade 5
235801003981,0,5.0,Grade 5
235801003991,0,5.0,Grade 5
235801004001,0,5.0,Grade 5
235801004011,0,5.0,Grade 5
235801004021,0,5.0,Grade 5
235801004031,0,5.0,Grade 5
235801004041,0,5.0,Grade 5
235801004051,0,5.0,Grade 5
235801004061,0,5.0,Grade 5
235801004071,0,5.0,Grade 5
235801004081,0,5.0,Grade 5
235801004091,0,5.0,Grade 5
235801004101,0,5.0,Grade 5
235801004111,0,5.0,Grade 5
235801004121,0,5.0,Grade 5
235801004131,0,5.0,Grade 5
235801004141,0,5.0,Grade 5
235801004151,0,5.0,Grade 5
235801004161,0,5.0,Grade 5
235801004171,0,5.0,Grade 5
235801004181,0,5.0,Grade 5
235801004191,0,5.0,Grade 5
235801004201,0,5.0,Grade 5
235801004211,0,5.0,Grade 5
235801004221,0,5.0,Grade 5
235801004231,0,5.0,Grade 5
235801004241,0,5.0,Grade 5
235801004251,0,5.0,Grade 5
235801004261,0,5.0,Grade 5
235801004271,0,5.0,Grade 5
235801004281,0,5.0,Grade 5
235801004291,0,5.0,Grade 5
235801004301,0,5.0,Grade 5
235801004311,0,5.0,Grade 5
235801004321,0,5.0,Grade 5
235801004331,0,5.0,Grade 5
235801004341,0,5.0,Grade 5
235801004351,0,4.0,Grade 4
235801004352,0,2.0,Grade 2
235801004361,0,5.0,Grade 5
235801004371,0,5.0,Grade 5
235801004381,0,4.0,Grade 4
235801004391,0,5.0,Grade 5
235801004401,0,4.0,Grade 4
235801004411,0,4.0,Grade 4
235801004421,0,5.0,Grade 5
235801004431,0,5.0,Grade 5
235801004441,0,5.0,Grade 5
235801004451,0,5.0,Grade 5
235801004461,0,5.0,Grade 5
235801004471,0,5.0,Grade 5
235801004481,0,5.0,Grade 5
235801004491,0,5.0,Grade 5
235801004501,0,5.0,Grade 5
235801004511,0,5.0,Grade 5
235801004521,0,5.0,Grade 5
235801004531,0,5.0,Grade 5
235801004541,0,5.0,Grade 5
235801004551,0,5.0,Grade 5
235801004561,0,5.0,Grade 5
235801004571,0,5.0,Grade 5
235801004581,0,5.0,Grade 5
235801004591,0,5.0,Grade 5
235801004592,0,1.0,Grade 1
235801004601,0,5.0,Grade 5
235801004611,0,5.0,Grade 5
235801004621,0,5.0,Grade 5
235801004631,0,5.0,Grade 5
235801004641,0,4.0,Grade 4
235801004651,0,5.0,Grade 5
235801004661,0,5.0,Grade 5
235801004671,0,5.0,Grade 5
235801004681,0,5.0,Grade 5
235801004691,0,5.0,Grade 5
235801004701,0,5.0,Grade 5
235801004711,0,5.0,Grade 5
235801004721,0,5.0,Grade 5
235801004731,0,5.0,Grade 5
235801004741,0,5.0,Grade 5
235801004751,0,5.0,Grade 5
235801004761,0,5.0,Grade 5
235801004771,0,5.0,Grade 5
235801004781,0,4.0,Grade 4
235801004791,0,5.0,Grade 5
235801004801,0,5.0,Grade 5
235801004811,0,5.0,Grade 5
235801004821,0,5.0,Grade 5
235801004831,0,5.0,Grade 5
235801004841,0,5.0,Grade 5
235801004851,0,5.0,Grade 5
235801004861,0,5.0,Grade 5
235801004871,0,5.0,Grade 5
235801004881,0,5.0,Grade 5
235801004891,0,1.0,Grade 1
235801004901,0,5.0,Grade 5
235801004911,0,5.0,Grade 5
235802000011,0,5.0,Grade 5
235802000021,0,5.0,Grade 5
235802000022,0,5.0,Grade 5
235802000031,0,4.0,Grade 4
235802000041,0,5.0,Grade 5
235802000042,0,4.0,Grade 4
235802000061,0,4.0,Grade 4
235802000071,0,5.0,Grade 5
235802000081,0,5.0,Grade 5
235802000082,0,5.0,Grade 5
235802000091,0,5.0,Grade 5
235802000092,0,4.0,Grade 4
235802000093,0,5.0,Grade 5
235802000101,0,3.0,Grade 3
235802000102,0,5.0,Grade 5
235802000103,0,5.0,Grade 5
235802000111,0,5.0,Grade 5
235802000112,0,5.0,Grade 5
235802000121,0,5.0,Grade 5
235802000122,0,5.0,Grade 5
235802000131,0,5.0,Grade 5
235802000141,0,5.0,Grade 5
235802000151,0,5.0,Grade 5
235802000391,0,5.0,Grade 5
235802000161,0,1.0,Grade 1
235802000171,0,3.0,Grade 3
235802000181,0,2.0,Grade 2
235802000191,0,5.0,Grade 5
235802000201,0,5.0,Grade 5
235802000211,0,5.0,Grade 5
235802000221,0,1.0,Grade 1
235802000231,0,5.0,Grade 5
235802000241,0,5.0,Grade 5
235802000251,0,5.0,Grade 5
235802000261,0,5.0,Grade 5
235802000271,0,5.0,Grade 5
235802000281,0,5.0,Grade 5
235802000291,0,5.0,Grade 5
235802000301,0,5.0,Grade 5
235802000311,0,5.0,Grade 5
235802000321,0,5.0,Grade 5
235802000322,0,3.0,Grade 3
235802000331,0,5.0,Grade 5
235802000341,0,5.0,Grade 5
235802000351,0,5.0,Grade 5
235802000352,0,5.0,Grade 5
235802000361,0,5.0,Grade 5
235802000371,0,5.0,Grade 5
235802000372,0,5.0,Grade 5
235802000381,0,5.0,Grade 5
235802000401,0,5.0,Grade 5
235802000411,0,5.0,Grade 5
235802000421,0,5.0,Grade 5
235802000431,0,5.0,Grade 5
235802000441,0,5.0,Grade 5
235802000451,0,5.0,Grade 5
235802000461,0,5.0,Grade 5
235802000471,0,5.0,Grade 5
235802000481,0,5.0,Grade 5
235802000491,0,5.0,Grade 5
235802000492,0,2.0,Grade 2
235802000501,0,5.0,Grade 5
235802000511,0,5.0,Grade 5
235802000521,0,5.0,Grade 5
235802000531,0,5.0,Grade 5
235802000532,0,5.0,Grade 5
235802000541,0,5.0,Grade 5
235802000551,0,5.0,Grade 5
235802000552,0,3.0,Grade 3
235802000561,0,5.0,Grade 5
235802000571,0,5.0,Grade 5
235802000581,0,3.0,Grade 3
235802000591,0,3.0,Grade 3
235802000601,0,5.0,Grade 5
235802000611,0,5.0,Grade 5
235802000621,0,5.0,Grade 5
235802000631,0,5.0,Grade 5
235802000641,0,5.0,Grade 5
235802000642,0,5.0,Grade 5
235802000651,0,5.0,Grade 5
235802000652,0,5.0,Grade 5
235802000661,0,5.0,Grade 5
235802000671,0,5.0,Grade 5
235802000672,0,5.0,Grade 5
235802000681,0,5.0,Grade 5
235802000682,0,5.0,Grade 5
235802000691,0,5.0,Grade 5
235802000701,0,5.0,Grade 5
235802000711,0,5.0,Grade 5
235802000712,0,5.0,Grade 5
235802000713,0,5.0,Grade 5
235802000721,0,5.0,Grade 5
235802000731,0,5.0,Grade 5
235802000741,0,5.0,Grade 5
235802000742,0,5.0,Grade 5
235802000751,0,5.0,Grade 5
235802000752,0,5.0,Grade 5
235802000761,0,5.0,Grade 5
235802000771,0,5.0,Grade 5
235802000781,0,5.0,Grade 5
235802000791,0,5.0,Grade 5
235802000801,0,5.0,Grade 5
235802000811,0,5.0,Grade 5
235802000821,0,5.0,Grade 5
235802000831,0,5.0,Grade 5
235802000832,0,5.0,Grade 5
235802000841,0,5.0,Grade 5
235802000851,0,5.0,Grade 5
235802000852,0,5.0,Grade 5
235802000861,0,5.0,Grade 5
235802000871,0,5.0,Grade 5
235802000881,0,5.0,Grade 5
235802000891,0,5.0,Grade 5
235802000901,0,5.0,Grade 5
235802000911,0,5.0,Grade 5
235802000921,0,5.0,Grade 5
235802000931,0,5.0,Grade 5
235802000941,0,5.0,Grade 5
235802000951,0,5.0,Grade 5
235802000961,0,5.0,Grade 5
235802000962,0,5.0,Grade 5
235802000971,0,5.0,Grade 5
235802000981,0,5.0,Grade 5
235802000991,0,5.0,Grade 5
235802001001,0,5.0,Grade 5
235802001011,0,5.0,Grade 5
235802001021,0,5.0,Grade 5
235802001031,0,5.0,Grade 5
235802001041,0,5.0,Grade 5
235802001051,0,5.0,Grade 5
235802001061,0,5.0,Grade 5
235802001071,0,5.0,Grade 5
235802001081,0,5.0,Grade 5
235802001091,0,5.0,Grade 5
235802001101,0,5.0,Grade 5
235802001111,0,5.0,Grade 5
235802001121,0,5.0,Grade 5
235802001131,0,5.0,Grade 5
235802001141,0,5.0,Grade 5
235802001142,0,4.0,Grade 4
235802001151,0,5.0,Grade 5
235802001152,0,5.0,Grade 5
235802001161,0,5.0,Grade 5
235802001171,0,5.0,Grade 5
235802001181,0,5.0,Grade 5
235802001191,0,5.0,Grade 5
235802001201,0,5.0,Grade 5
235802001211,0,5.0,Grade 5
235802001221,0,4.0,Grade 4
235802001231,0,5.0,Grade 5
235802001241,0,5.0,Grade 5
235802001242,0,5.0,Grade 5
235802001251,0,5.0,Grade 5
235802001261,0,5.0,Grade 5
235802001271,0,5.0,Grade 5
235802001281,0,4.0,Grade 4
235802001291,0,5.0,Grade 5
235802001301,0,5.0,Grade 5
235802001311,0,5.0,Grade 5
235802001321,0,5.0,Grade 5
235802001331,0,5.0,Grade 5
235802001341,0,5.0,Grade 5
235802001351,0,5.0,Grade 5
235802001361,0,5.0,Grade 5
235802001371,0,5.0,Grade 5
235802001372,0,1.0,Grade 1
235802001381,0,5.0,Grade 5
235802001391,0,5.0,Grade 5
235802001401,0,5.0,Grade 5
235802001402,0,3.0,Grade 3
235802001411,0,5.0,Grade 5
235802001421,0,4.0,Grade 4
235802001431,0,5.0,Grade 5
235802001441,0,5.0,Grade 5
235802001451,0,5.0,Grade 5
235802001461,0,5.0,Grade 5
235802001471,0,5.0,Grade 5
235802001481,0,5.0,Grade 5
235802001491,0,5.0,Grade 5
235802001501,0,5.0,Grade 5
235802001511,0,5.0,Grade 5
235802001521,0,2.0,Grade 2
235802001531,0,5.0,Grade 5
235802001541,0,5.0,Grade 5
235802001551,0,5.0,Grade 5
235802001561,0,5.0,Grade 5
235802001562,0,5.0,Grade 5
235802001571,0,4.0,Grade 4
235802001581,0,4.0,Grade 4
235802001591,0,5.0,Grade 5
235802001601,0,5.0,Grade 5
235802001611,0,4.0,Grade 4
235802001621,0,5.0,Grade 5
235802001631,0,5.0,Grade 5
235802001641,0,4.0,Grade 4
235802001651,0,5.0,Grade 5
235802001661,0,5.0,Grade 5
235802001671,0,5.0,Grade 5
235802001681,0,5.0,Grade 5
235802001691,0,5.0,Grade 5
235802001701,0,5.0,Grade 5
235802001711,0,5.0,Grade 5
235802001721,0,5.0,Grade 5
235802001731,0,5.0,Grade 5
235802001732,0,5.0,Grade 5
235802001741,0,5.0,Grade 5
235802001742,0,5.0,Grade 5
235802001751,0,5.0,Grade 5
235802001761,0,5.0,Grade 5
235802001771,0,5.0,Grade 5
235802001772,0,5.0,Grade 5
235802001773,0,1.0,Grade 1
235802001781,0,5.0,Grade 5
235802001782,0,3.0,Grade 3
235802001791,0,5.0,Grade 5
235802001801,0,5.0,Grade 5
235802001811,0,4.0,Grade 4
235802001821,0,5.0,Grade 5
235802001831,0,5.0,Grade 5
235802001841,0,5.0,Grade 5
235802001851,0,5.0,Grade 5
235802001861,0,5.0,Grade 5
235802001871,0,5.0,Grade 5
235802001881,0,5.0,Grade 5
235802001891,0,5.0,Grade 5
235802001901,0,5.0,Grade 5
235802001911,0,5.0,Grade 5
235802001921,0,5.0,Grade 5
235802001931,0,5.0,Grade 5
235802001941,0,5.0,Grade 5
235802001951,0,5.0,Grade 5
235802001952,0,5.0,Grade 5
235802001953,0,5.0,Grade 5
235802001961,0,5.0,Grade 5
235802001971,0,5.0,Grade 5
235802001981,0,2.0,Grade 2
235802001991,0,5.0,Grade 5
235802002001,0,4.0,Grade 4
235802002011,0,5.0,Grade 5
235802002021,0,5.0,Grade 5
235802002022,0,4.0,Grade 4
235802002023,0,3.0,Grade 3
235802002031,0,5.0,Grade 5
235802002041,0,5.0,Grade 5
235802002042,0,5.0,Grade 5
235802002051,0,5.0,Grade 5
235802002061,0,5.0,Grade 5
235802002071,0,5.0,Grade 5
235802002081,0,5.0,Grade 5
235802002091,0,5.0,Grade 5
235802002101,0,5.0,Grade 5
235802002111,0,5.0,Grade 5
235802002121,0,5.0,Grade 5
235802002131,0,5.0,Grade 5
235802002141,0,5.0,Grade 5
235802002151,0,5.0,Grade 5
235802002161,0,4.0,Grade 4
235802002171,0,5.0,Grade 5
235802002181,0,5.0,Grade 5
235802002191,0,5.0,Grade 5
235802002201,0,5.0,Grade 5
235802002211,0,5.0,Grade 5
235802002212,0,5.0,Grade 5
235802002221,0,5.0,Grade 5
235802002231,0,5.0,Grade 5
235802002241,0,5.0,Grade 5
235802002251,0,5.0,Grade 5
235802002261,0,5.0,Grade 5
235802002271,0,4.0,Grade 4
235802002281,0,5.0,Grade 5
235802002291,0,4.0,Grade 4
235802002301,0,5.0,Grade 5
235802002311,0,5.0,Grade 5
235802002321,0,5.0,Grade 5
235802002331,0,5.0,Grade 5
235802002341,0,5.0,Grade 5
235802002351,0,5.0,Grade 5
235802002361,0,5.0,Grade 5
235802002362,0,5.0,Grade 5
235802002371,0,5.0,Grade 5
235802002381,0,5.0,Grade 5
235802002382,0,5.0,Grade 5
235802002391,0,4.0,Grade 4
235802002401,0,5.0,Grade 5
235802002411,0,5.0,Grade 5
235802002421,0,5.0,Grade 5
235802002431,0,4.0,Grade 4
235802002441,0,5.0,Grade 5
235803000011,0,5.0,Grade 5
235803000021,0,5.0,Grade 5
235803000031,0,5.0,Grade 5
235803000041,0,5.0,Grade 5
235803000051,0,4.0,Grade 4
235803000061,0,5.0,Grade 5
235803000071,0,5.0,Grade 5
235803000081,0,5.0,Grade 5
235803000091,0,5.0,Grade 5
235803000101,0,5.0,Grade 5
235803000111,0,5.0,Grade 5
235803000121,0,5.0,Grade 5
235803000131,0,5.0,Grade 5
235803000141,0,5.0,Grade 5
235803000151,0,5.0,Grade 5
235803000161,0,5.0,Grade 5
235803000171,0,4.0,Grade 4
235803000181,0,5.0,Grade 5
235803000191,0,5.0,Grade 5
235803000201,0,5.0,Grade 5
235803000211,0,5.0,Grade 5
235803000221,0,5.0,Grade 5
235803000231,0,5.0,Grade 5
235803000241,0,5.0,Grade 5
235803000251,0,5.0,Grade 5
235803000261,0,5.0,Grade 5
235803000271,0,5.0,Grade 5
235803000281,0,4.0,Grade 4
235803000291,0,5.0,Grade 5
235803000301,0,3.0,Grade 3
235803000311,0,5.0,Grade 5
235803000321,0,5.0,Grade 5
235803000331,0,4.0,Grade 4
235803000332,0,4.0,Grade 4
235803000333,0,4.0,Grade 4
235803000334,0,4.0,Grade 4
235803000341,0,4.0,Grade 4
235803000351,0,5.0,Grade 5
235803000361,0,5.0,Grade 5
